PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count,LAST_JOB_42,last_emp_type,retirement_age,Retirement_pay,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie,dep_act_rate
68438,72080,TYPEMR|4|4,csp_7_8,dip|3,False,73,ACT2.1,Female,A,CH,80,80,623g,CDI,O,P,ct_9,1018.0,tr_5,csp_6_2,EMP1.6,60,20152,Cherré-Au,Commune simple,72,2811,22230,,,,,,70.4
68445,72089,TYPEMR|1|2,csp_7_8,dip|1|1,False,83,ACT2.1,Female,E,CB,26,26,627c,CDI,O,C,ct_9,1705.0,tr_5,csp_6_2,EMP1.6,65,17510,Conlie,Chef-lieu canton,72,1901,22230,,,,,,69.0
68446,72089,TYPEMR|4|4,csp_7_7,dip|1|3,False,79,ACT2.1,Female,A,QB,59,59,526d,CDI,O,C,ct_8,1516.0,tr_4,csp_5_2,EMP1.6,60,20656,Conlie,Chef-lieu canton,72,1901,22230,,,,,,74.1
68449,72089,TYPEMR|4|3,csp_7_8,dip|2,False,64,ACT2.1,Male,E,CJ,54,57,628a,CDI,O,C,ct_9,1512.0,tr_3,csp_6_2,EMP1.6,56,21596,Conlie,Chef-lieu canton,72,1901,22230,,,,,,62.9
68450,72090,TYPEMR|4|4,csp_7_7,dip|1|1,False,65,ACT2.1,Female,A,QB,28,28,563a,CDI,O,N,ct_7,1406.0,tr_0,csp_5_6,EMP1.6,61,8881,Connerré,Commune simple,72,3011,22230,CF-245,CF-245,2.0,Fédération Française de la randonnée pédestre,Fédération unisport non olympique,73.0
68456,72091,TYPEMR|4|4,csp_7_8,dip|1|3,False,82,ACT2.1,Male,E,HZ,61,35,641a,CDI,O,C,ct_9,2200.0,tr_5,csp_6_4,EMP1.6,59,23971,Contilly,Commune simple,72,135,22230,,,,,,76.1
68457,72093,TYPEMR|1|1,csp_7_8,dip|2,False,66,ACT2.1,Male,A,FZ,92,93,632a,CDI,O,C,ct_9,1517.0,tr_1,csp_6_3,EMP1.6,60,11889,Cormes,Commune simple,72,917,22230,,,,,,82.5
68467,72095,TYPEMR|4|4,csp_7_7,dip|1|1,False,67,ACT2.1,Female,A,QA,10,10,526a,CDI,O,C,,140.0,,csp_5_2,EMP1.6,65,21431,Coulaines,Commune simple,72,7895,22230,CF-404,CF-404,4.0,Fédération Française de la retraite sportive,Fédération multisports affinitaire,68.7
68469,72095,TYPEMR|1|1,csp_7_8,dip|1|1,False,75,ACT2.1,Male,E,CG,31,31,637d,CDI,O,C,ct_9,728.0,tr_2,csp_6_3,EMP1.6,63,16263,Coulaines,Commune simple,72,7895,22230,,,,,,80.0
68471,72095,TYPEMR|4|4,csp_7_7,dip|1|3,False,77,ACT2.1,Female,A,GZ,13,13,542a,CDI,O,C,ct_9,1600.0,tr_1,csp_5_4,EMP1.6,65,12434,Coulaines,Commune simple,72,7895,22230,,,,,,73.7
68485,72107,TYPEMR|4|3,csp_7_4,dip|1|5,False,67,ACT2.1,Male,E,CM,91,91,383b,CDI,O,C,ct_9,1540.0,tr_4,csp_3_8,EMP1.6,60,32248,Crannes-en-Champagne,Commune simple,72,353,22230,,,,,,83.9
68489,72118,TYPEMR|4|4,csp_7_4,dip|1|4,False,77,ACT2.1,Male,E,JC,75,95,388a,CDI,O,C,ct_9,1001.0,tr_6,csp_3_8,EMP1.6,59,27207,Dollon,Commune simple,72,1483,22230,,,,,,84.4
68492,72122,TYPEMR|4|4,csp_7_7,dip|1|4,False,70,ACT2.1,Female,A,QB,74,74,563a,CDI,O,N,ct_7,3000.0,tr_1,csp_5_6,EMP1.6,62,13866,Duneau,Commune simple,72,1062,22230,,,,,,83.7
68493,72124,TYPEMR|4|4,csp_7_4,dip|1|8,False,71,ACT2.1,Male,E,JC,31,13,388d,CDI,O,C,ct_9,1820.0,tr_2,csp_3_8,EMP1.6,65,31202,Écommoy,Chef-lieu canton,72,4816,22230,,,,,,73.7
68496,72124,TYPEMR|4|4,csp_7_8,dip|2,False,72,ACT2.1,Male,E,HZ,77,77,642b,CDI,O,C,,166.0,,csp_6_4,EMP1.6,63,8902,Écommoy,Chef-lieu canton,72,4816,22230,,,,,,82.6
68506,72128,TYPEMR|4|4,csp_7_5,dip|1|3,False,73,ACT2.1,Male,E,KZ,06,06,467b,CDI,O,C,ct_9,1873.0,tr_1,csp_4_6,EMP1.6,60,27792,Val-d'Étangson,Commune simple,72,529,22230,,,,,,72.3
68526,72134,TYPEMR|1|1,csp_7_5,dip|1|4,False,82,ACT2.1,Male,A,QB,13,13,434a,CDI,X,C,ct_8,1820.0,tr_5,csp_4_3,EMP1.6,61,38370,Flée,Commune simple,72,546,22230,,,,,,73.7
68527,72135,TYPEMR|4|4,csp_7_7,dip|2,False,69,ACT2.1,Female,A,QB,95,95,563a,CDI,O,C,ct_8,1284.0,tr_3,csp_5_6,EMP1.6,60,10318,La Fontaine-Saint-Martin,Commune simple,72,612,22230,,,,,,84.4
68550,72139,TYPEMR|4|4,csp_7_5,dip|1|2,False,68,ACT2.1,Male,E,OZ,77,77,477a,CDI,O,C,ct_8,1750.0,tr_6,csp_4_7,EMP1.6,60,23185,Fyé,Commune simple,72,1020,22230,,,,,,82.6
68556,72143,TYPEMR|4|4,csp_7_7,dip|1|1,False,73,ACT2.1,Female,A,HZ,82,82,542a,CDI,O,C,ct_9,1820.0,tr_1,csp_5_4,EMP1.6,60,13591,Le Grand-Lucé,Chef-lieu canton,72,1952,22230,,,,,,68.7
68564,72147,TYPEMR|4|4,csp_7_5,dip|1|1,False,62,ACT2.1,Female,E,PZ,33,33,422d,AUT,O,C,ct_1,1820.0,tr_4,csp_4_2,EMP1.5,62,19212,La Guierche,Commune simple,72,1149,22230,,,,,,76.4
68568,72150,TYPEMR|4|4,csp_7_7,dip|1|3,False,83,ACT2.1,Male,E,QA,59,59,526e,CDI,O,N,ct_9,1214.0,tr_1,csp_5_2,EMP1.6,60,14581,Joué-l'Abbé,Commune simple,72,1284,22230,,,,,,74.1
68569,72150,TYPEMR|4|4,csp_7_8,dip|1|3,False,75,ACT2.1,Male,E,MB,68,68,628f,CDI,O,C,ct_4,1924.0,tr_6,csp_6_2,EMP1.6,58,26142,Joué-l'Abbé,Commune simple,72,1284,22230,,,,,,78.0
68574,72154,TYPEMR|4|4,csp_7_8,dip|2,False,74,ACT2.1,Male,E,FZ,78,78,632j,CDI,O,C,ct_9,1689.0,tr_1,csp_6_3,EMP1.6,60,15932,La Flèche,Sous-préfecture,72,15929,22230,CF-218,CF-218,2.0,Fédération Française de cyclotourisme,Fédération unisport non olympique,86.9
68577,72154,TYPEMR|4|3,csp_7_7,dip|1|2,False,63,ACT2.1,Male,A,KZ,35,53,563b,AUT,O,C,,250.0,,csp_5_6,EMP1.2,63,14810,La Flèche,Sous-préfecture,72,15929,22230,,,,,,69.7
68588,72154,TYPEMR|4|4,csp_7_7,dip|1|3,False,66,ACT2.1,Female,A,OZ,70,70,524c,CDI,O,P,ct_2,546.0,tr_1,csp_5_2,EMP1.6,65,11509,La Flèche,Sous-préfecture,72,15929,22230,,,,,,67.8
68589,72154,TYPEMR|4|4,csp_7_7,dip|2,False,68,ACT2.1,Female,A,QB,57,57,526a,CDI,O,C,ct_8,2004.0,tr_3,csp_5_2,EMP1.6,60,17263,La Flèche,Sous-préfecture,72,15929,22230,,,,,,62.9
68595,72154,TYPEMR|1|2,csp_7_7,dip|1,False,71,ACT2.1,Female,A,PZ,92,75,525a,CDI,O,P,ct_9,2386.0,tr_3,csp_5_2,EMP1.6,65,16051,La Flèche,Sous-préfecture,72,15929,22230,,,,,,86.9
68607,72158,TYPEMR|1|2,csp_7_5,dip|1|6,False,73,ACT2.1,Female,E,QA,56,56,451h,CDI,O,C,ct_3,452.0,tr_6,csp_4_5,EMP1.6,65,14974,Lavaré,Commune simple,72,843,22230,,,,,,64.8
68622,72176,TYPEMR|4|4,csp_7_7,dip|1|3,False,66,ACT2.1,Female,A,QA,83,83,523d,CDI,O,P,ct_3,455.0,tr_6,csp_5_2,EMP1.6,65,14005,Le Lude,Chef-lieu canton,72,4197,22230,,,,,,64.1
68628,72180,TYPEMR|1|2,csp_7_5,dip|1|8,False,81,ACT2.1,Female,E,MA,33,33,461d,CDI,O,C,ct_9,1950.0,tr_1,csp_4_6,EMP1.6,60,20806,Mamers,Sous-préfecture,72,5328,22230,,,,,,76.4
68632,72181,TYPEMR|4|4,csp_7_7,dip|1|4,False,89,ACT2.1,Male,E,MA,78,75,543h,CDI,O,C,ct_9,2158.0,tr_1,csp_5_4,EMP1.6,56,25804,Le Mans,Préfecture,72,146703,22230,,,,,,86.9
68641,72181,TYPEMR|4|4,csp_7_7,dip|1|4,False,81,ACT2.1,Female,A,GZ,10,10,552a,CDI,O,C,ct_9,1752.0,tr_6,csp_5_5,EMP1.6,60,12799,Le Mans,Préfecture,72,146703,22230,,,,,,68.7
68649,72181,TYPEMR|4|4,csp_7_7,dip|1|2,False,70,ACT2.1,Female,A,QB,91,91,542a,CDI,O,C,ct_8,1820.0,tr_6,csp_5_4,EMP1.6,65,12477,Le Mans,Préfecture,72,146703,22230,,,,,,83.9
68655,72181,TYPEMR|4|4,csp_7_8,dip|1|3,False,85,ACT2.1,Female,A,NZ,95,95,684a,CDI,O,P,ct_9,1721.0,tr_1,csp_6_8,EMP1.6,60,12189,Le Mans,Préfecture,72,146703,22230,,,,,,84.4
68661,72181,TYPEMR|4|4,csp_7_8,dip|1|3,False,67,ACT2.1,Male,E,GZ,43,43,634c,CDI,O,C,ct_9,476.0,tr_3,csp_6_3,EMP1.6,62,15026,Le Mans,Préfecture,72,146703,22230,CF-113,CF-113,1.0,Fédération Française de gymnastique,Fédération unisport olympique,65.9
68665,72181,TYPEMR|4|4,csp_7_7,dip|1|1,False,74,ACT2.1,Female,A,QA,34,34,525d,CDI,O,C,ct_9,1820.0,tr_4,csp_5_2,EMP1.6,58,13271,Le Mans,Préfecture,72,146703,22230,,,,,,68.8
68667,72181,TYPEMR|1|2,csp_7_7,dip|2,False,67,ACT2.1,Female,A,QA,01,01,526a,CDI,O,C,ct_9,607.0,tr_6,csp_5_2,EMP1.6,60,25922,Le Mans,Préfecture,72,146703,22230,,,,,,79.1
68668,72181,TYPEMR|1|2,csp_7_7,dip|1|1,False,86,ACT2.1,Female,A,QB,73,74,526a,CDI,O,C,ct_8,1173.0,tr_4,csp_5_2,EMP1.6,64,16075,Le Mans,Préfecture,72,146703,22230,,,,,,83.7
68683,72181,TYPEMR|4|4,csp_7_7,dip|1|2,False,64,ACT2.1,Female,A,QB,,,524c,AUT,X,P,ct_2,1329.0,tr_6,csp_5_2,EMP1.3,64,10573,Le Mans,Préfecture,72,146703,22230,,,,,,
68693,72181,TYPEMR|1|1,csp_7_8,dip|2,False,93,ACT2.1,Male,A,FZ,28,28,632f,CDI,O,C,,152.0,,csp_6_3,EMP1.6,60,27498,Le Mans,Préfecture,72,146703,22230,,,,,,73.0
68696,72181,TYPEMR|4|4,csp_7_7,dip|1|3,False,66,ACT2.1,Female,A,CC,76,76,543b,CDI,O,P,ct_9,245.0,tr_1,csp_5_4,EMP1.6,65,10318,Le Mans,Préfecture,72,146703,22230,,,,,,71.9
68703,72181,TYPEMR|1|2,csp_7_7,dip|3,False,93,ACT2.1,Female,E,QB,14,14,563a,CDI,O,N,ct_7,1264.0,tr_1,csp_5_6,EMP1.6,65,11048,Le Mans,Préfecture,72,146703,22230,,,,,,69.8
68733,72181,TYPEMR|4|4,csp_7_8,dip|1|1,False,70,ACT2.1,Female,A,NZ,87,87,684a,CDI,O,P,ct_9,1100.0,tr_5,csp_6_8,EMP1.6,60,10507,Le Mans,Préfecture,72,146703,22230,,,,,,65.9
68739,72181,TYPEMR|4|4,csp_7_8,dip|1,False,81,ACT2.1,Male,E,CH,69,69,674d,CDI,O,C,ct_9,1336.0,tr_1,csp_6_7,EMP1.6,58,25090,Le Mans,Préfecture,72,146703,22230,,,,,,79.4
68745,72181,TYPEMR|1|2,csp_7_7,dip|1|1,False,86,ACT2.1,Female,A,QB,31,31,563b,CDI,O,C,ct_8,861.0,tr_5,csp_5_6,EMP1.6,60,19354,Le Mans,Préfecture,72,146703,22230,,,,,,80.0
68749,72181,TYPEMR|4|4,csp_7_7,dip|1|1,False,83,ACT2.1,Female,A,QA,59,59,526b,CDI,O,C,ct_6,1556.0,tr_1,csp_5_2,EMP1.6,51,15519,Le Mans,Préfecture,72,146703,22230,,,,,,74.1
68750,72181,TYPEMR|1|1,csp_7_5,dip|1|3,False,77,ACT2.1,Male,E,CM,94,91,433c,CDI,O,P,ct_9,510.0,tr_1,csp_4_3,EMP1.6,60,15806,Le Mans,Préfecture,72,146703,22230,,,,,,83.9
68753,72181,TYPEMR|1|1,csp_7_7,dip|1|2,False,69,ACT2.1,Male,E,IZ,92,94,561e,CDI,O,C,ct_9,597.0,tr_3,csp_5_6,EMP1.6,64,25135,Le Mans,Préfecture,72,146703,22230,,,,,,86.1
68754,72181,TYPEMR|1|1,csp_7_5,dip|1|5,False,87,ACT2.1,Male,E,FZ,21,21,472c,CDI,O,C,ct_9,1586.0,tr_1,csp_4_7,EMP1.6,64,21690,Le Mans,Préfecture,72,146703,22230,,,,,,72.2
68760,72181,TYPEMR|4|4,csp_7_4,dip|1|5,False,73,ACT2.1,Male,E,CL,78,78,372c,CDI,O,C,ct_9,1670.0,tr_6,csp_3_7,EMP1.6,57,31217,Le Mans,Préfecture,72,146703,22230,,,,,,86.9
68771,72181,TYPEMR|4|1,csp_7_8,dip|1|1,False,95,ACT2.1,Male,E,CA,43,43,625f,CDI,O,C,ct_9,1719.0,tr_6,csp_6_2,EMP1.6,56,11133,Le Mans,Préfecture,72,146703,22230,,,,,,65.9
68798,72181,TYPEMR|4|4,csp_7_7,dip|1|2,False,66,ACT2.1,Female,A,QB,18,18,563a,CDI,O,N,ct_7,2891.0,tr_1,csp_5_6,EMP1.6,60,8881,Le Mans,Préfecture,72,146703,22230,,,,,,65.5
68805,72181,TYPEMR|1|2,csp_7_7,dip|1|3,False,65,ACT2.1,Female,A,SZ,25,25,541b,CDI,O,C,ct_8,1820.0,tr_2,csp_5_4,EMP1.6,60,14696,Le Mans,Préfecture,72,146703,22230,,,,,,77.7
68816,72181,TYPEMR|1|1,csp_7_4,dip|1|1,False,95,ACT2.1,Male,E,CJ,14,71,374c,CDI,O,C,ct_9,1895.0,tr_6,csp_3_7,EMP1.6,60,31253,Le Mans,Préfecture,72,146703,22230,,,,,,66.0
68827,72181,TYPEMR|4|4,csp_7_7,dip|1|3,False,75,ACT2.1,Female,A,GZ,56,56,554d,CDI,O,C,ct_9,1594.0,tr_3,csp_5_5,EMP1.6,58,13346,Le Mans,Préfecture,72,146703,22230,,,,,,64.8
68853,72181,TYPEMR|1|1,csp_7_8,dip|1|1,False,73,ACT2.1,Male,E,NZ,87,87,621b,TTP,O,C,ct_9,530.0,tr_2,csp_6_2,EMP1.2,60,12854,Le Mans,Préfecture,72,146703,22230,,,,,,65.9
68868,72186,TYPEMR|4|4,csp_7_5,dip|1|6,False,65,ACT2.1,Female,A,NZ,31,31,461b,CDI,O,C,,125.0,tr_2,csp_4_6,EMP1.6,60,17868,Maresché,Commune simple,72,898,22230,,,,,,80.0
68882,72191,TYPEMR|1|2,csp_7_7,dip|1|3,False,65,ACT2.1,Female,A,FZ,,,543b,CDI,O,C,ct_9,1820.0,tr_2,csp_5_4,EMP1.6,60,21288,Mayet,Chef-lieu canton,72,3159,22230,,,,,,
68891,72197,TYPEMR|4|4,csp_7_4,dip|1|3,False,68,ACT2.1,Female,A,PZ,85,85,341a,CDI,O,C,ct_8,2207.0,tr_5,csp_3_4,EMP1.6,60,22979,Mézières-sous-Lavardin,Commune simple,72,694,22230,,,,,,66.6
68902,72205,TYPEMR|4|4,csp_7_7,dip|3,False,64,ACT2.1,Female,A,GZ,34,34,554f,CDI,O,C,ct_9,1283.0,tr_1,csp_5_5,EMP1.6,60,12150,Montbizot,Commune simple,72,1830,22230,,,,,,68.8
68903,72205,TYPEMR|4|4,csp_7_7,dip|1|1,False,74,ACT2.1,Male,E,OZ,,,525b,CDI,O,P,,152.0,,csp_5_2,EMP1.6,64,24258,Montbizot,Commune simple,72,1830,22230,CF-218,CF-218,2.0,Fédération Française de cyclotourisme,Fédération unisport non olympique,
68906,72210,TYPEMR|1|2,csp_7_7,dip|1|1,False,74,ACT2.1,Female,E,QA,58,58,526a,AUT,O,C,ct_3,1820.0,tr_6,csp_5_2,EMP1.5,55,20019,Montreuil-le-Henri,Commune simple,72,309,22230,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire,58.8
68917,72218,TYPEMR|4|4,csp_7_7,dip|2,False,68,ACT2.1,Female,A,QB,88,54,526a,CDI,O,C,ct_8,414.0,tr_4,csp_5_2,EMP1.6,60,20047,Neuvillette-en-Charnie,Commune simple,72,295,22230,CF-407,CF-407,4.0,Fédération nationale du sport en milieu rural,Fédération multisports affinitaire,67.3
68924,72223,TYPEMR|4|4,csp_7_7,dip|1|3,False,61,ACT2.1,Male,E,QA,06,06,526e,CDI,O,C,ct_9,2024.0,tr_1,csp_5_2,EMP1.6,60,16118,Noyen-sur-Sarthe,Commune simple,72,2656,22230,,,,,,72.3
68931,72224,TYPEMR|1|2,csp_7_5,dip|1|4,False,60,ACT2.1,Female,E,QB,27,14,431f,CDI,O,C,ct_9,1817.0,tr_3,csp_4_3,EMP1.6,59,17588,Nuillé-le-Jalais,Commune simple,72,536,22230,,,,,,69.8
68933,72226,TYPEMR|1|2,csp_7_8,dip|1|1,False,98,ACT2.1,Female,E,CB,38,73,635a,CDI,O,C,ct_9,2010.0,tr_6,csp_6_3,EMP1.6,60,18888,Oizé,Commune simple,72,1350,22230,,,,,,72.8
68935,72230,TYPEMR|3|2,csp_7_7,dip|1|1,False,85,ACT2.1,Female,E,QB,59,59,563a,CDI,O,C,,557.0,,csp_5_6,EMP1.6,60,13704,Parigné-le-Pôlin,Commune simple,72,1100,22230,,,,,,74.1
68947,72231,TYPEMR|4|4,csp_7_8,dip|1|3,False,67,ACT2.1,Male,E,CH,25,25,673c,CDI,O,C,ct_9,1952.0,tr_3,csp_6_7,EMP1.6,56,16391,Parigné-l'Évêque,Commune simple,72,5368,22230,,,,,,77.7
68951,72237,TYPEMR|4|4,csp_7_8,dip|1|3,False,71,ACT2.1,Male,E,CE,08,08,674a,CDI,O,C,ct_9,1651.0,tr_3,csp_6_7,EMP1.6,60,24113,Pirmil,Commune simple,72,507,22230,,,,,,66.4
68971,72252,TYPEMR|1|2,csp_7_8,dip|1|1,False,73,ACT2.1,Female,A,OZ,13,13,621f,CDI,O,C,,157.0,,csp_6_2,EMP1.6,65,20537,Requeil,Commune simple,72,1152,22230,,,,,,73.7
68988,72260,TYPEMR|4|4,csp_7_7,dip|1|1,False,84,ACT2.1,Male,E,QA,87,87,526a,CDI,O,P,ct_9,144.0,tr_3,csp_5_2,EMP1.6,65,14047,Ruaudin,Commune simple,72,3572,22230,,,,,,65.9
68991,72262,TYPEMR|4|3,csp_7_8,dip|1|2,False,63,ACT2.1,Male,A,NZ,69,69,684a,CDI,O,P,ct_9,2603.0,tr_6,csp_6_8,EMP1.6,63,19637,Loir en Vallée,Commune simple,72,2337,22230,,,,,,79.4
68994,72264,TYPEMR|4|4,csp_7_7,dip|1|1,False,92,ACT2.1,Female,E,NZ,38,69,543g,CDD,O,C,ct_9,1214.0,tr_4,csp_5_4,EMP1.5,60,20591,Sablé-sur-Sarthe,Chef-lieu canton,72,12581,22230,,,,,,79.4
68995,72264,TYPEMR|1|2,csp_7_5,dip|2,False,88,ACT2.1,Female,A,QB,33,33,431f,CDI,O,P,ct_8,536.0,tr_3,csp_4_3,EMP1.6,60,16835,Sablé-sur-Sarthe,Chef-lieu canton,72,12581,22230,,,,,,76.4
68996,72264,TYPEMR|4|4,csp_7_8,dip|2,False,72,ACT2.1,Male,E,EZ,31,31,652a,CDI,O,C,ct_9,432.0,tr_3,csp_6_5,EMP1.6,65,23548,Sablé-sur-Sarthe,Chef-lieu canton,72,12581,22230,,,,,,80.0
69000,72264,TYPEMR|4|4,csp_7_7,dip|1|1,False,67,ACT2.1,Female,A,CM,68,68,542a,CDI,O,C,ct_9,1535.0,tr_1,csp_5_4,EMP1.6,60,18392,Sablé-sur-Sarthe,Chef-lieu canton,72,12581,22230,,,,,,78.0
69014,72264,TYPEMR|4|4,csp_7_7,dip|1|1,False,92,ACT2.1,Female,E,NZ,93,94,526b,CDI,O,P,ct_9,1261.0,tr_1,csp_5_2,EMP1.6,60,13278,Sablé-sur-Sarthe,Chef-lieu canton,72,12581,22230,,,,,,86.1
69015,72264,TYPEMR|1|2,csp_7_7,dip|1|3,False,65,ACT2.1,Female,E,QB,59,59,526d,CDI,O,P,ct_8,910.0,tr_4,csp_5_2,EMP1.6,65,12724,Sablé-sur-Sarthe,Chef-lieu canton,72,12581,22230,,,,,,74.1
69029,72269,TYPEMR|1|2,csp_7_7,dip|1|8,False,85,ACT2.1,Female,E,HZ,18,18,521a,CDI,O,C,ct_9,1357.0,tr_2,csp_5_2,EMP1.6,60,11784,Saint-Calais,Chef-lieu canton,72,3439,22230,,,,,,65.5
69030,72271,TYPEMR|4|4,csp_7_7,dip|1|3,False,77,ACT2.1,Female,A,QA,64,64,525d,AUT,O,C,ct_3,1427.0,tr_6,csp_5_2,EMP1.5,60,14765,Saint-Célerin,Commune simple,72,942,22230,,,,,,67.1
69045,72287,TYPEMR|1|2,csp_7_7,dip|1|3,False,66,ACT2.1,Female,E,OZ,57,57,524c,CDI,O,P,ct_2,870.0,tr_5,csp_5_2,EMP1.6,65,12178,Saint-Gervais-en-Belin,Commune simple,72,2065,22230,,,,,,62.9
69054,72292,TYPEMR|4|4,csp_7_7,dip|1|3,False,66,ACT2.1,Female,A,TZ,45,45,563c,AUT,O,N,,739.0,,csp_5_6,EMP1.5,65,13045,Saint-Jean-des-Échelles,Commune simple,72,243,22230,,,,,,72.9
69055,72292,TYPEMR|4|4,csp_7_8,dip|1|1,False,70,ACT2.1,Female,E,HZ,17,17,643a,CDI,O,C,ct_9,1823.0,tr_5,csp_6_4,EMP1.6,55,14677,Saint-Jean-des-Échelles,Commune simple,72,243,22230,,,,,,62.3
69073,72310,TYPEMR|4|4,csp_7_7,dip|1|1,False,84,ACT2.1,Male,E,QA,93,93,526e,CDI,O,C,ct_9,1910.0,tr_1,csp_5_2,EMP1.6,64,15418,Saint-Pavace,Commune simple,72,1974,22230,,,,,,82.5
69074,72310,TYPEMR|4|4,csp_7_7,dip|1,False,72,ACT2.1,Female,E,CB,28,28,542a,CDI,O,C,ct_9,1855.0,tr_4,csp_5_4,EMP1.6,60,15887,Saint-Pavace,Commune simple,72,1974,22230,,,,,,73.0
69076,72310,TYPEMR|4|4,csp_7_7,dip|1|1,True,71,ACT2.1,Male,E,KZ,22,93,545c,CDI,O,C,ct_9,1745.0,tr_6,csp_5_4,EMP1.6,57,30688,Saint-Pavace,Commune simple,72,1974,22230,,,,,,82.5
69077,72311,TYPEMR|4|4,csp_7_5,dip|1|7,False,68,ACT2.1,Male,E,CG,72,56,463b,CDI,O,C,ct_9,499.0,tr_6,csp_4_6,EMP1.6,64,28635,Saint-Pierre-de-Chevillé,Commune simple,72,357,22230,,,,,,64.8
69087,72320,TYPEMR|4|4,csp_7_7,dip|1|3,False,62,ACT2.1,Female,A,TZ,69,69,563a,CDI,O,N,ct_7,653.0,tr_0,csp_5_6,EMP1.6,62,12171,Saint-Saturnin,Commune simple,72,2671,22230,,,,,,79.4
69112,72334,TYPEMR|4|3,csp_7_7,dip|1|3,False,65,ACT2.1,Male,E,RZ,95,75,533c,CDI,O,C,ct_5,1732.0,tr_6,csp_5_3,EMP1.6,62,24865,Sillé-le-Guillaume,Chef-lieu canton,72,2317,22230,,,,,,86.9
69117,72336,TYPEMR|4|4,csp_7_4,dip|1|3,False,75,ACT2.1,Male,E,OZ,31,31,333e,CDI,O,P,ct_1,1485.0,tr_5,csp_3_3,EMP1.6,60,27638,Solesmes,Commune simple,72,1254,22230,,,,,,80.0
69121,72338,TYPEMR|4|4,csp_7_7,dip|1|1,False,73,ACT2.1,Female,A,KZ,34,34,542a,CDI,O,C,ct_9,842.0,tr_3,csp_5_4,EMP1.6,65,25145,Souillé,Commune simple,72,753,22230,CF-218,CF-218,2.0,Fédération Française de cyclotourisme,Fédération unisport non olympique,68.8
69127,72342,TYPEMR|4|4,csp_7_7,dip|1|3,False,69,ACT2.1,Male,E,OZ,70,70,525c,CDI,O,C,ct_2,1082.0,tr_6,csp_5_2,EMP1.6,65,25762,Souvigné-sur-Même,Commune simple,72,172,22230,,,,,,67.8
69136,72346,TYPEMR|4|4,csp_7_8,dip|1|3,False,78,ACT2.1,Male,E,OZ,2A,2A,621f,CDI,O,P,ct_2,881.0,tr_1,csp_6_2,EMP1.6,65,12460,La Suze-sur-Sarthe,Chef-lieu canton,72,4529,22230,,,,,,69.9
69149,72359,TYPEMR|4|4,csp_7_5,dip|1|4,False,68,ACT2.1,Male,E,JB,37,37,461b,AUT,O,P,ct_9,1431.0,tr_5,csp_4_6,EMP1.5,64,24904,Torcé-en-Vallée,Commune simple,72,1438,22230,,,,,,71.3
69155,72361,TYPEMR|4|4,csp_7_7,dip|1|3,False,67,ACT2.1,Female,A,QB,08,08,563b,CDI,O,P,ct_8,860.0,tr_3,csp_5_6,EMP1.6,60,12717,Tresson,Commune simple,72,492,22230,,,,,,66.4
69167,72373,TYPEMR|4|4,csp_7_8,dip|1|3,False,65,ACT2.1,Female,A,NZ,76,59,684a,CDI,O,P,ct_9,1778.0,tr_6,csp_6_8,EMP1.6,60,12306,Vibraye,Chef-lieu canton,72,2565,22230,,,,,,74.1
69178,72381,TYPEMR|4|4,csp_7_7,dip|3,False,82,ACT2.1,Female,A,QB,49,49,563b,CDI,O,P,ct_8,1457.0,tr_2,csp_5_6,EMP1.6,60,12671,Voivres-lès-le-Mans,Commune simple,72,1381,22230,,,,,,72.5
69181,72382,TYPEMR|4|4,csp_7_7,dip|1|1,False,72,ACT2.1,Female,E,QB,71,71,526d,CDI,O,P,ct_8,1091.0,tr_3,csp_5_2,EMP1.6,60,15941,Volnay,Commune simple,72,961,22230,,,,,,66.0
69184,72385,TYPEMR|4|4,csp_7_8,dip|2,False,71,ACT2.1,Female,A,QA,03,03,632k,AUT,O,C,ct_3,1820.0,tr_6,csp_6_3,EMP1.5,60,16839,Yvré-le-Pôlin,Commune simple,72,1790,22230,,,,,,61.5
69188,72386,TYPEMR|3|2,csp_7_7,dip|1|1,False,93,ACT2.1,Female,E,QA,06,06,542a,CDI,O,P,ct_9,1816.0,tr_4,csp_5_4,EMP1.6,60,12342,Yvré-l'Évêque,Commune simple,72,4394,22230,,,,,,72.3
69193,73003,TYPEMR|4|4,csp_7_8,dip|1|1,False,68,ACT2.1,Female,A,NZ,35,35,684a,CDI,O,P,ct_9,1929.0,tr_6,csp_6_8,EMP1.6,60,15567,Grand-Aigueblanche,Commune simple,73,3951,24270,,,,,,76.1
69194,73003,TYPEMR|4|1,csp_7_7,dip|1|1,False,91,ACT2.1,Female,E,SZ,38,38,524c,CDI,O,C,ct_4,1830.0,tr_4,csp_5_2,EMP1.6,60,19185,Grand-Aigueblanche,Commune simple,73,3951,24270,,,,,,76.5
