PRIMARY_KEY,LAST_JOB_42,last_emp_type,retirement_age
74003,"csp_3_8","EMP1.6",65
74017,"csp_2_1","EMP2.2",60
74022,"csp_6_3","EMP1.6",60
74023,"csp_3_4","EMP1.6",60
74036,"csp_3_7","EMP1.6",57
74037,"csp_3_7","EMP1.6",59
74042,"csp_4_7","EMP1.6",60
74067,"csp_4_2","EMP1.6",65
74070,"csp_4_3","EMP1.6",60
74087,"csp_3_8","EMP1.6",60
74090,"csp_3_4","EMP1.6",58
74100,"csp_3_4","EMP1.6",65
74105,"csp_4_6","EMP1.6",62
74110,"csp_5_6","EMP1.6",65
74115,"csp_3_3","EMP1.6",58
74153,"csp_3_1","EMP2.2",62
74156,"csp_3_7","EMP1.6",65
74161,"csp_5_2","EMP1.6",60
74174,"csp_6_7","EMP1.6",60
74210,"csp_3_1","EMP2.1",60
74223,"csp_5_6","EMP1.6",55
74224,"csp_2_1","EMP2.1",63
74239,"csp_5_6","EMP1.6",60
74247,"csp_5_4","EMP1.6",60
74255,"csp_6_8","EMP1.6",60
74279,"csp_4_6","EMP1.6",65
74288,"csp_4_8","EMP1.6",60
74290,"csp_3_3","EMP1.6",62
74312,"csp_3_3","EMP1.5",55
74320,"csp_4_6","EMP1.6",65
74336,"csp_4_5","EMP1.6",64
74338,"csp_5_3","EMP1.6",62
74345,"csp_5_6","EMP1.5",60
74355,"csp_5_6","EMP1.6",60
74384,"csp_5_6","EMP1.6",65
74410,"csp_6_7","EMP1.6",61
74426,"csp_2_1","EMP2.2",60
74430,"csp_3_4","EMP1.6",61
74446,"csp_2_1","EMP2.1",60
74475,"csp_2_2","EMP2.1",53
74491,"csp_6_8","EMP1.6",60
74500,"csp_4_2","EMP1.6",60
74501,"csp_4_5","EMP1.5",60
74505,"csp_4_6","EMP1.6",60
74513,"csp_5_2","EMP1.5",56
74518,"csp_5_2","EMP1.6",57
74520,"csp_4_3","EMP1.6",55
74535,"csp_3_8","EMP1.6",60
74537,"csp_5_2","EMP1.6",60
74544,"csp_4_6","EMP1.6",59
74577,"csp_6_8","EMP1.6",60
74581,"csp_3_1","EMP2.1",55
74590,"csp_3_7","EMP1.6",56
74599,"csp_5_6","EMP1.6",63
74615,"csp_6_9","EMP1.6",60
74619,"csp_6_3","EMP1.6",65
74627,"csp_1_3","EMP2.2",55
74629,"csp_5_2","EMP1.6",62
74637,"csp_6_2","EMP1.6",58
74651,"csp_5_6","EMP1.6",60
74654,"csp_5_2","EMP1.6",60
74662,"csp_5_6","EMP1.6",60
74676,"csp_5_6","EMP1.6",60
74684,"csp_6_3","EMP1.6",55
74688,"csp_2_2","EMP2.1",60
74692,"csp_5_2","EMP1.6",60
74696,"csp_5_2","EMP1.6",55
74697,"csp_5_4","EMP1.6",65
74704,"csp_4_6","EMP1.6",69
74706,"csp_6_7","EMP1.6",60
74710,"csp_5_6","EMP1.6",60
74716,"csp_6_3","EMP1.6",53
74726,"csp_4_5","EMP1.6",60
74729,"csp_4_2","EMP1.5",60
74733,"csp_5_3","EMP1.6",60
74736,"csp_6_2","EMP1.6",63
74737,"csp_5_4","EMP1.6",60
74741,"csp_4_3","EMP1.6",64
74744,"csp_3_4","EMP1.6",59
74749,"csp_5_4","EMP1.6",60
74770,"csp_3_3","EMP1.6",61
74777,"csp_6_3","EMP1.6",59
74787,"csp_5_2","EMP1.6",60
74793,"csp_4_5","EMP1.6",60
74798,"csp_5_2","EMP1.6",58
74838,"csp_5_2","EMP1.6",60
74839,"csp_6_2","EMP1.6",60
74861,"csp_4_6","EMP1.6",59
74862,"csp_5_5","EMP1.6",60
74867,"csp_5_6","EMP1.6",65
74874,"csp_6_7","EMP1.6",57
74885,"csp_4_5","EMP1.6",60
74895,"csp_3_7","EMP1.6",60
74910,"csp_5_2","EMP1.6",57
74920,"csp_6_5","EMP1.6",65
74926,"csp_6_3","EMP1.6",61
74930,"csp_5_4","EMP1.6",60
74966,"csp_5_2","EMP1.6",65
74967,"csp_3_8","EMP1.6",58
74975,"csp_6_4","EMP1.2",65
74985,"csp_5_2","EMP1.6",60
74989,"csp_5_4","EMP1.6",60
75000,"csp_5_6","EMP1.6",66
75007,"csp_6_2","EMP1.2",60
75008,"csp_5_6","EMP1.6",66
75011,"csp_5_4","EMP1.6",65
75028,"csp_3_3","EMP1.6",65
75029,"csp_5_4","EMP1.6",57
75032,"csp_6_9","EMP1.6",60
75035,"csp_4_8","EMP1.6",58
75042,"csp_4_6","EMP1.6",65
75071,"csp_6_2","EMP1.6",57
75090,"csp_6_9","EMP1.5",57
75098,"csp_6_4","EMP1.6",60
75099,"csp_3_4","EMP1.6",60
75101,"csp_5_6","EMP1.6",59
75102,"csp_6_2","EMP1.6",65
75105,"csp_6_8","EMP1.6",60
75106,"csp_6_4","EMP1.6",56
75115,"csp_4_5","EMP1.5",60
75119,"csp_2_2","EMP2.1",65
75127,"csp_1_1","EMP2.2",62
75133,"csp_5_4","EMP1.6",53
75135,"csp_6_4","EMP1.6",55
75139,"csp_5_2","EMP1.5",60
75144,"csp_3_1","EMP2.1",62
75160,"csp_3_7","EMP1.6",60
75161,"csp_3_3","EMP1.6",60
75171,"csp_6_4","EMP1.6",60
75174,"csp_5_2","EMP1.6",60
75182,"csp_6_3","EMP1.6",62
75184,"csp_4_3","EMP1.6",58
75192,"csp_4_7","EMP1.6",60
75198,"csp_5_2","EMP1.5",65
75237,"csp_6_3","EMP1.6",60
75243,"csp_5_6","EMP1.6",65
75251,"csp_6_3","EMP1.6",65
75261,"csp_4_3","EMP1.2",65
75266,"csp_4_6","EMP1.6",59
75268,"csp_5_6","EMP1.6",62
75270,"csp_5_2","EMP1.6",65
75272,"csp_5_6","EMP1.6",60
75281,"csp_5_2","EMP1.6",55
75305,"csp_6_3","EMP1.6",65
75308,"csp_5_4","EMP1.6",67
75313,"csp_5_2","EMP1.6",56
75316,"csp_4_7","EMP1.6",64
75324,"csp_2_2","EMP2.2",63
75325,"csp_5_4","EMP1.6",59
75338,"csp_4_6","EMP1.6",57
75356,"csp_6_2","EMP1.6",65
75360,"csp_6_4","EMP1.6",66
75364,"csp_6_3","EMP1.6",65
75365,"csp_6_7","EMP1.6",60
75375,"csp_3_8","EMP1.6",58
75379,"csp_6_8","EMP1.6",60
75393,"csp_5_2","EMP1.6",60
75395,"csp_6_7","EMP1.6",63
75400,"csp_6_7","EMP1.6",64
75402,"csp_6_5","EMP1.6",59
75411,"csp_4_2","EMP1.6",61
75412,"csp_6_9","EMP1.6",60
75415,"csp_2_3","EMP2.2",60
75416,"csp_4_7","EMP1.6",57
75429,"csp_5_2","EMP1.6",60
75432,"csp_6_8","EMP1.6",59
75433,"csp_5_4","EMP1.6",65
75439,"csp_5_6","EMP1.6",59
75454,"csp_6_7","EMP1.6",59
75470,"csp_5_6","EMP1.6",65
75476,"csp_6_2","EMP1.6",60
75488,"csp_6_3","EMP1.6",60
75489,"csp_2_1","EMP2.1",60
75495,"csp_6_9","EMP1.5",65
75499,"csp_5_6","EMP1.6",65
75512,"csp_6_2","EMP1.6",60
75518,"csp_4_3","EMP1.6",60
75526,"csp_5_2","EMP1.6",55
75530,"csp_6_5","EMP1.6",63
75542,"csp_4_6","EMP1.6",62
75544,"csp_5_2","EMP1.5",60
75550,"csp_6_9","EMP1.5",63
75556,"csp_5_2","EMP1.6",65
75577,"csp_2_2","EMP2.2",60
75578,"csp_5_6","EMP1.6",63
75588,"csp_1_1","EMP2.1",65
75590,"csp_5_4","EMP1.6",60
75606,"csp_5_6","EMP1.6",60
75611,"csp_4_7","EMP1.6",61
75612,"csp_5_2","EMP1.6",60
75614,"csp_2_2","EMP2.1",56
75619,"csp_5_2","EMP1.5",60
75644,"csp_2_2","EMP2.2",60
75649,"csp_4_6","EMP1.6",60
75666,"csp_5_2","EMP1.6",60
75668,"csp_2_1","EMP2.1",57
75686,"csp_6_7","EMP1.6",60
75688,"csp_6_8","EMP1.6",61
75693,"csp_6_3","EMP1.6",60
75709,"csp_6_8","EMP1.6",60
75719,"csp_5_3","EMP1.6",60
75769,"csp_5_2","EMP1.6",68
75782,"csp_2_3","EMP2.2",55
75804,"csp_6_8","EMP1.6",59
75815,"csp_6_9","EMP1.6",56
75818,"csp_4_6","EMP1.6",59
75834,"csp_3_4","EMP1.6",58
75835,"csp_4_6","EMP1.6",57
75839,"csp_6_5","EMP1.6",52
75841,"csp_6_9","EMP1.6",55
75846,"csp_6_2","EMP1.6",65
75851,"csp_4_2","EMP1.6",60
75872,"csp_5_2","EMP1.6",60
75879,"csp_5_2","EMP1.6",60
75880,"csp_4_3","EMP1.6",60
75891,"csp_5_4","EMP1.5",65
75910,"csp_5_6","EMP1.6",62
75911,"csp_4_7","EMP1.6",60
75915,"csp_4_2","EMP2.1",60
75918,"csp_4_6","EMP1.6",60
75923,"csp_2_1","EMP2.1",60
75927,"csp_3_3","EMP1.6",55
75932,"csp_6_7","EMP1.6",55
75940,"csp_2_1","EMP2.1",60
75941,"csp_6_8","EMP1.6",60
75946,"csp_4_3","EMP2.1",57
75955,"csp_6_8","EMP1.6",58
75959,"csp_2_1","EMP2.2",60
75962,"csp_4_2","EMP1.6",64
75972,"csp_2_2","EMP2.2",60
75999,"csp_4_6","EMP1.6",60
76004,"csp_6_2","EMP1.6",60
76028,"csp_6_9","EMP1.6",59
76032,"csp_4_3","EMP1.6",68
76056,"csp_6_3","EMP1.6",60
76063,"csp_5_2","EMP1.6",60
76071,"csp_5_5","EMP1.2",60
76075,"csp_5_2","EMP1.6",55
76079,"csp_4_8","EMP1.6",65
76102,"csp_4_6","EMP2.1",64
76104,"csp_3_4","EMP1.6",65
76107,"csp_4_2","EMP1.6",60
76121,"csp_3_4","EMP1.6",60
76122,"csp_6_7","EMP1.6",58
76127,"csp_6_2","EMP1.6",60
76129,"csp_6_4","EMP1.6",60
76140,"csp_5_4","EMP1.6",60
76148,"csp_1_1","EMP2.2",60
76150,"csp_4_6","EMP1.6",61
76155,"csp_6_4","EMP1.6",63
76159,"csp_6_2","EMP1.6",60
76187,"csp_6_8","EMP1.6",60
76188,"csp_5_4","EMP1.6",65
76203,"csp_5_6","EMP1.6",60
76214,"csp_3_7","EMP1.6",60
76223,"csp_5_5","EMP1.6",55
76241,"csp_5_6","EMP1.6",65
76245,"csp_5_6","EMP1.6",60
76249,"csp_3_7","EMP1.6",60
76258,"csp_3_7","EMP1.6",60
76265,"csp_6_2","EMP1.6",60
76270,"csp_5_4","EMP1.6",60
76272,"csp_6_8","EMP1.6",55
76277,"csp_2_1","EMP2.1",60
76298,"csp_6_8","EMP1.6",60
76305,"csp_5_6","EMP1.6",57
76315,"csp_2_2","EMP2.1",60
76319,"csp_2_2","EMP2.2",60
76321,"csp_4_6","EMP1.5",60
76341,"csp_2_3","EMP2.2",55
76345,"csp_6_8","EMP1.6",60
76346,"csp_4_6","EMP1.6",59
76349,"csp_5_2","EMP1.6",60
76351,"csp_6_5","EMP1.6",65
76352,"csp_6_4","EMP1.6",59
76355,"csp_6_8","EMP1.6",60
76371,"csp_6_7","EMP1.6",64
76372,"csp_5_6","EMP1.6",55
76374,"csp_6_7","EMP1.6",60
76382,"csp_5_2","EMP1.6",60
76387,"csp_6_8","EMP1.6",60
76390,"csp_6_3","EMP1.6",60
76394,"csp_6_3","EMP1.6",60
76407,"csp_5_2","EMP1.6",60
76408,"csp_5_2","EMP1.6",53
76409,"csp_4_3","EMP2.1",60
76411,"csp_4_3","EMP1.6",65
76412,"csp_2_2","EMP2.1",60
76415,"csp_6_7","EMP1.6",60
76418,"csp_5_6","EMP1.6",57
76437,"csp_6_4","EMP1.6",57
76444,"csp_4_5","EMP1.6",60
76448,"csp_1_1","EMP2.1",60
76460,"csp_6_7","EMP1.6",61
76462,"csp_6_7","EMP1.6",63
76465,"csp_6_8","EMP1.6",63
76477,"csp_5_2","EMP1.6",65
76481,"csp_6_8","EMP1.6",65
76494,"csp_6_9","EMP1.6",60
76504,"csp_4_3","EMP1.6",60
76519,"csp_6_7","EMP1.6",60
76543,"csp_5_2","EMP1.6",59
76555,"csp_4_7","EMP1.6",60
76560,"csp_4_7","EMP1.6",65
76568,"csp_6_3","EMP1.6",60
76569,"csp_6_8","EMP1.6",63
76580,"csp_5_3","EMP1.6",63
76606,"csp_4_3","EMP1.6",65
76610,"csp_4_6","EMP1.6",54
76627,"csp_4_6","EMP1.6",55
76635,"csp_4_3","EMP1.6",59
76638,"csp_1_2","EMP2.2",58
76655,"csp_4_6","EMP2.1",56
76657,"csp_5_2","EMP1.6",60
76661,"csp_6_3","EMP1.6",65
76667,"csp_5_5","EMP1.6",60
76670,"csp_6_3","EMP1.5",65
76696,"csp_5_6","EMP1.6",60
76697,"csp_5_2","EMP1.6",60
76706,"csp_5_4","EMP1.6",62
76744,"csp_6_2","EMP1.6",60
76758,"csp_5_6","EMP1.6",60
76784,"csp_5_6","EMP1.6",60
76792,"csp_3_7","EMP1.6",59
76795,"csp_2_1","EMP2.1",65
76803,"csp_5_4","EMP1.6",60
76805,"csp_4_5","EMP1.6",60
76818,"csp_6_8","EMP1.6",60
76881,"csp_1_1","EMP2.1",55
76883,"csp_4_6","EMP1.6",57
76914,"csp_4_6","EMP1.6",65
76922,"csp_2_3","EMP2.2",57
76946,"csp_6_7","EMP1.6",64
76961,"csp_2_3","EMP2.2",60
76974,"csp_2_1","EMP2.1",60
76977,"csp_3_7","EMP1.6",65
76980,"csp_4_3","EMP1.6",60
76982,"csp_6_4","EMP1.6",65
77020,"csp_6_2","EMP1.6",58
77027,"csp_4_6","EMP1.6",60
77028,"csp_6_2","EMP1.6",59
77050,"csp_4_2","EMP1.6",65
77052,"csp_6_9","EMP1.5",60
77054,"csp_5_4","EMP1.6",60
77055,"csp_3_4","EMP1.6",60
77062,"csp_5_3","EMP1.6",60
77073,"csp_5_2","EMP1.5",64
77076,"csp_5_4","EMP1.6",55
77081,"csp_5_2","EMP1.6",60
77090,"csp_6_8","EMP1.6",60
77095,"csp_4_8","EMP1.6",63
77111,"csp_6_4","EMP1.6",64
77121,"csp_6_7","EMP1.6",61
77129,"csp_6_2","EMP1.6",64
77132,"csp_4_5","EMP1.6",59
77133,"csp_3_7","EMP1.6",57
77147,"csp_6_3","EMP1.6",60
77161,"csp_3_7","EMP1.6",54
77163,"csp_5_4","EMP1.6",60
77170,"csp_4_3","EMP1.6",60
77172,"csp_3_5","EMP1.6",60
77174,"csp_5_4","EMP1.6",61
77178,"csp_5_5","EMP1.6",61
77208,"csp_6_5","EMP1.6",61
77216,"csp_5_6","EMP1.6",60
77225,"csp_3_3","EMP1.6",60
77229,"csp_6_2","EMP1.6",60
77242,"csp_5_2","EMP1.6",60
77244,"csp_5_3","EMP1.6",65
77258,"csp_5_2","EMP1.6",60
77276,"csp_4_2","EMP2.1",61
77306,"csp_5_4","EMP1.6",60
77322,"csp_6_3","EMP1.6",60
77356,"csp_2_3","EMP2.2",60
77362,"csp_5_6","EMP1.6",60
77367,"csp_4_3","EMP1.6",60
77392,"csp_6_8","EMP1.6",65
77395,"csp_4_3","EMP1.6",60
77396,"csp_5_2","EMP1.6",60
77398,"csp_5_3","EMP1.6",60
77402,"csp_5_2","EMP1.6",52
77405,"csp_4_6","EMP1.6",64
77424,"csp_6_8","EMP1.6",60
77435,"csp_6_8","EMP1.6",65
77446,"csp_3_7","EMP1.6",63
77454,"csp_6_8","EMP1.6",60
77457,"csp_5_6","EMP1.6",64
77466,"csp_5_4","EMP1.6",60
77475,"csp_4_3","EMP1.6",60
77482,"csp_5_6","EMP1.6",60
77483,"csp_4_2","EMP1.5",60
77487,"csp_1_1","EMP2.1",56
77499,"csp_4_8","EMP1.6",61
77511,"csp_5_4","EMP1.6",60
77512,"csp_4_3","EMP1.6",64
77516,"csp_3_1","EMP2.2",59
77560,"csp_4_7","EMP1.6",58
77562,"csp_6_8","EMP1.6",57
77567,"csp_2_2","EMP2.1",60
77568,"csp_4_3","EMP1.6",55
77576,"csp_5_6","EMP1.6",65
77579,"csp_4_6","EMP1.6",58
77618,"csp_4_2","EMP1.6",65
77619,"csp_4_7","EMP1.6",55
77637,"csp_5_4","EMP1.6",60
77645,"csp_5_5","EMP1.6",60
77652,"csp_6_4","EMP1.6",60
77653,"csp_5_6","EMP1.6",60
77654,"csp_4_6","EMP1.6",64
77656,"csp_5_2","EMP1.6",60
77667,"csp_5_4","EMP1.6",60
77684,"csp_3_4","EMP1.6",51
77688,"csp_6_4","EMP1.6",60
77691,"csp_4_5","EMP1.6",60
77696,"csp_4_8","EMP1.6",57
77705,"csp_4_2","EMP1.5",60
77719,"csp_5_2","EMP1.6",65
77720,"csp_5_2","EMP1.3",60
77723,"csp_6_3","EMP1.6",55
77767,"csp_6_8","EMP1.6",55
77769,"csp_5_6","EMP1.6",57
77777,"csp_3_4","EMP1.6",54
77779,"csp_3_1","EMP1.6",65
77784,"csp_6_4","EMP1.6",60
77808,"csp_6_4","EMP1.6",63
77809,"csp_5_6","EMP1.6",64
77818,"csp_4_6","EMP1.6",61
77823,"csp_6_7","EMP1.6",60
77832,"csp_5_6","EMP1.6",58
77833,"csp_4_6","EMP1.6",60
77837,"csp_6_7","EMP1.6",59
77842,"csp_5_5","EMP1.5",59
77849,"csp_6_2","EMP1.6",60
77855,"csp_6_2","EMP1.6",65
77859,"csp_6_4","EMP1.6",60
77861,"csp_4_5","EMP1.6",65
77881,"csp_5_2","EMP1.6",65
77896,"csp_3_1","EMP2.1",61
77909,"csp_5_4","EMP1.6",60
77917,"csp_6_4","EMP1.6",60
77931,"csp_5_5","EMP1.6",65
77932,"csp_6_5","EMP1.6",60
77948,"csp_5_4","EMP1.6",59
77949,"csp_6_7","EMP1.6",59
77950,"csp_4_6","EMP1.6",60
77953,"csp_6_4","EMP1.6",60
77970,"csp_4_6","EMP1.6",60
77977,"csp_4_7","EMP1.6",60
77978,"csp_5_4","EMP1.6",65
77982,"csp_5_4","EMP1.6",60
77987,"csp_5_2","EMP1.6",62
77988,"csp_5_2","EMP1.6",56
77994,"csp_6_3","EMP1.5",60
78005,"csp_4_5","EMP1.6",56
78006,"csp_3_7","EMP1.6",57
78020,"csp_5_6","EMP1.6",60
78025,"csp_1_3","EMP2.2",60
78031,"csp_5_4","EMP1.6",62
78032,"csp_4_5","EMP1.6",60
78055,"csp_5_6","EMP1.6",64
78092,"csp_2_1","EMP2.1",55
78143,"csp_6_8","EMP1.6",61
78172,"csp_6_7","EMP1.6",65
78173,"csp_4_3","EMP2.1",65
78183,"csp_6_7","EMP1.6",60
78184,"csp_4_6","EMP1.6",65
78236,"csp_4_6","EMP1.6",60
78244,"csp_5_5","EMP1.6",65
78251,"csp_5_4","EMP1.6",62
78256,"csp_6_3","EMP1.6",61
78273,"csp_5_3","EMP1.6",59
78287,"csp_5_4","EMP1.6",60
78314,"csp_5_4","EMP1.6",60
78319,"csp_5_6","EMP1.6",65
78322,"csp_5_2","EMP1.6",60
78324,"csp_5_6","EMP1.6",62
78332,"csp_6_2","EMP1.6",61
78334,"csp_6_2","EMP1.6",60
78336,"csp_4_6","EMP1.6",56
78342,"csp_6_7","EMP1.6",64
78344,"csp_6_7","EMP1.6",57
78369,"csp_6_8","EMP1.6",60
78371,"csp_4_6","EMP1.6",60
78378,"csp_5_6","EMP1.5",64
78387,"csp_6_7","EMP1.6",66
78400,"csp_4_3","EMP1.6",60
78408,"csp_5_2","EMP1.6",60
78419,"csp_2_1","EMP2.1",63
78443,"csp_6_7","EMP1.6",60
78451,"csp_5_5","EMP1.6",65
78469,"csp_5_2","EMP1.6",64
78480,"csp_6_8","EMP1.5",60
78483,"csp_4_3","EMP1.6",64
78493,"csp_5_4","EMP1.6",63
78498,"csp_5_4","EMP1.6",60
78507,"csp_3_7","EMP1.6",60
78510,"csp_6_4","EMP1.6",65
78517,"csp_4_6","EMP1.6",60
78531,"csp_4_3","EMP1.6",53
78543,"csp_2_1","EMP2.2",60
78551,"csp_5_2","EMP1.6",61
78568,"csp_3_1","EMP2.2",60
78585,"csp_5_2","EMP1.6",62
78592,"csp_6_8","EMP1.5",60
78607,"csp_4_5","EMP1.6",65
78614,"csp_6_3","EMP1.5",63
78620,"csp_5_6","EMP1.6",65
78624,"csp_3_7","EMP1.6",60
78627,"csp_6_8","EMP1.6",57
78631,"csp_5_6","EMP1.6",65
78634,"csp_4_3","EMP2.1",58
78647,"csp_5_6","EMP1.6",60
78662,"csp_3_5","EMP2.2",57
78668,"csp_4_2","EMP1.6",58
78675,"csp_4_2","EMP1.6",53
78686,"csp_4_3","EMP2.2",60
78690,"csp_4_7","EMP1.6",61
78696,"csp_3_4","EMP1.6",53
78699,"csp_6_7","EMP1.6",60
78706,"csp_5_2","EMP1.6",60
78711,"csp_4_8","EMP1.6",60
78717,"csp_3_5","EMP1.5",60
78728,"csp_4_6","EMP1.6",60
78749,"csp_5_6","EMP1.6",60
78759,"csp_6_8","EMP1.6",60
78772,"csp_5_2","EMP1.6",64
78775,"csp_3_1","EMP2.1",54
78783,"csp_4_3","EMP1.6",60
78788,"csp_3_7","EMP1.6",60
78792,"csp_3_8","EMP1.6",55
78793,"csp_5_6","EMP1.5",65
78798,"csp_3_4","EMP1.6",60
78799,"csp_5_2","EMP1.6",65
78800,"csp_4_6","EMP1.6",60
78808,"csp_5_6","EMP1.6",55
78809,"csp_5_4","EMP1.6",63
78812,"csp_3_1","EMP2.1",60
78813,"csp_4_7","EMP1.6",63
78850,"csp_4_3","EMP1.6",59
78851,"csp_4_3","EMP1.6",60
78852,"csp_4_6","EMP1.6",60
78856,"csp_2_1","EMP2.2",60
78859,"csp_3_3","EMP1.6",60
78869,"csp_3_7","EMP1.6",60
78872,"csp_4_2","EMP1.6",60
78895,"csp_5_2","EMP1.5",60
78901,"csp_6_8","EMP1.6",62
78907,"csp_5_5","EMP1.6",60
78952,"csp_5_2","EMP1.6",59
78982,"csp_4_6","EMP1.6",60
78983,"csp_4_3","EMP1.6",60
78985,"csp_5_4","EMP1.6",64
79015,"csp_3_7","EMP1.6",65
79029,"csp_5_4","EMP1.6",65
79043,"csp_3_4","EMP1.6",60
79055,"csp_5_5","EMP1.6",60
79057,"csp_4_8","EMP1.6",60
79063,"csp_5_6","EMP1.6",60
79071,"csp_4_8","EMP1.6",56
79077,"csp_5_5","EMP1.5",61
79087,"csp_6_4","EMP1.6",64
79090,"csp_4_2","EMP1.6",60
79091,"csp_5_2","EMP1.6",63
79093,"csp_4_6","EMP1.6",60
79096,"csp_5_2","EMP1.6",55
79098,"csp_6_3","EMP1.2",60
79104,"csp_4_3","EMP1.5",60
79109,"csp_6_7","EMP1.2",60
79123,"csp_3_4","EMP1.6",56
79127,"csp_5_2","EMP1.6",60
79128,"csp_5_2","EMP1.6",65
79136,"csp_3_5","EMP1.6",60
79163,"csp_4_5","EMP1.6",58
79204,"csp_3_7","EMP1.6",60
79214,"csp_2_2","EMP2.1",57
79221,"csp_4_6","EMP2.1",56
79229,"csp_4_8","EMP1.6",60
79230,"csp_6_7","EMP1.6",60
79232,"csp_4_7","EMP1.6",60
79239,"csp_3_3","EMP1.6",65
79247,"csp_6_7","EMP1.6",59
79256,"csp_6_8","EMP1.6",65
79262,"csp_4_5","EMP1.6",60
79267,"csp_3_7","EMP1.6",58
79272,"csp_4_3","EMP1.2",56
79274,"csp_3_3","EMP1.6",65
79277,"csp_4_6","EMP1.6",60
79285,"csp_3_8","EMP1.6",60
79286,"csp_5_2","EMP1.6",60
79287,"csp_5_4","EMP1.6",67
79295,"csp_5_4","EMP1.6",60
79300,"csp_3_1","EMP2.1",60
79314,"csp_3_4","EMP1.6",60
79329,"csp_5_2","EMP1.5",65
79333,"csp_5_6","EMP1.6",56
79357,"csp_5_6","EMP1.6",60
79361,"csp_5_2","EMP1.6",60
79375,"csp_5_5","EMP1.6",60
79382,"csp_5_4","EMP1.6",60
79397,"csp_6_2","EMP1.6",60
79399,"csp_5_2","EMP1.6",60
79409,"csp_5_6","EMP1.6",60
79428,"csp_5_6","EMP1.6",60
79434,"csp_2_2","EMP2.1",60
79447,"csp_2_2","EMP2.1",61
79449,"csp_5_6","EMP1.6",65
79459,"csp_6_7","EMP1.6",65
79476,"csp_3_1","EMP2.1",64
79479,"csp_5_2","EMP1.5",60
79480,"csp_4_7","EMP1.6",60
79484,"csp_3_7","EMP1.6",63
79497,"csp_4_7","EMP1.6",60
79498,"csp_4_3","EMP1.6",61
79509,"csp_5_2","EMP1.6",58
79527,"csp_4_5","EMP1.6",60
79530,"csp_4_7","EMP1.6",60
79552,"csp_6_2","EMP1.6",60
79553,"csp_5_2","EMP1.6",60
79572,"csp_3_1","EMP2.2",58
79578,"csp_3_4","EMP1.6",64
79581,"csp_5_4","EMP1.6",60
79591,"csp_5_5","EMP1.6",64
79607,"csp_5_2","EMP1.5",60
79609,"csp_5_6","EMP1.6",60
79615,"csp_6_7","EMP1.2",60
79638,"csp_5_6","EMP1.6",60
79665,"csp_3_1","EMP2.1",58
79671,"csp_3_8","EMP1.6",60
79672,"csp_3_3","EMP1.6",60
79679,"csp_5_2","EMP1.6",60
79685,"csp_4_6","EMP1.6",65
79702,"csp_5_4","EMP1.6",60
79709,"csp_5_2","EMP1.6",58
79710,"csp_4_6","EMP1.6",60
79728,"csp_4_3","EMP1.6",61
79730,"csp_4_3","EMP1.6",55
79736,"csp_6_7","EMP1.6",60
79743,"csp_4_2","EMP1.6",65
79754,"csp_5_2","EMP1.6",60
79760,"csp_3_8","EMP1.6",60
79795,"csp_3_7","EMP1.6",56
79801,"csp_4_8","EMP1.6",63
79807,"csp_6_3","EMP1.6",60
79813,"csp_3_1","EMP2.2",57
79815,"csp_6_2","EMP1.6",60
79830,"csp_5_2","EMP1.6",60
79851,"csp_6_8","EMP1.6",65
79852,"csp_5_6","EMP1.6",60
79860,"csp_4_7","EMP1.6",58
79870,"csp_2_2","EMP2.2",65
79874,"csp_4_3","EMP1.6",60
79880,"csp_2_3","EMP2.2",65
79890,"csp_3_1","EMP2.2",60
79895,"csp_6_8","EMP1.6",56
79945,"csp_5_4","EMP1.6",60
79948,"csp_5_6","EMP1.6",60
79957,"csp_6_3","EMP1.6",65
79962,"csp_4_6","EMP1.6",64
79976,"csp_5_2","EMP1.6",61
79985,"csp_5_2","EMP1.6",55
79996,"csp_5_6","EMP1.6",65
80013,"csp_6_9","EMP1.6",64
80021,"csp_5_3","EMP1.5",65
80023,"csp_4_2","EMP1.6",64
80040,"csp_4_7","EMP1.5",60
80050,"csp_6_5","EMP1.6",60
80051,"csp_5_6","EMP1.6",60
80053,"csp_5_4","EMP1.6",61
80057,"csp_3_4","EMP1.6",62
80064,"csp_6_7","EMP1.6",55
80067,"csp_3_7","EMP1.6",57
80069,"csp_4_2","EMP1.6",60
80076,"csp_4_3","EMP2.1",60
80079,"csp_6_4","EMP1.6",57
80087,"csp_4_6","EMP1.6",63
80095,"csp_6_2","EMP1.6",60
80105,"csp_4_8","EMP1.6",60
80109,"csp_3_7","EMP1.6",60
80123,"csp_3_1","EMP2.1",60
80140,"csp_4_6","EMP1.6",60
80149,"csp_5_2","EMP1.5",55
80155,"csp_3_1","EMP2.1",65
80157,"csp_3_8","EMP1.6",62
80158,"csp_3_1","EMP2.1",62
80160,"csp_4_7","EMP1.6",65
80165,"csp_6_2","EMP1.6",57
80180,"csp_2_2","EMP2.2",60
80184,"csp_5_6","EMP1.6",60
80188,"csp_4_8","EMP1.6",60
80196,"csp_5_6","EMP1.6",60
80203,"csp_3_4","EMP1.6",60
80205,"csp_2_1","EMP2.2",65
80217,"csp_4_5","EMP1.6",60
80221,"csp_5_4","EMP1.6",60
80239,"csp_5_6","EMP1.5",65
80249,"csp_5_2","EMP1.5",63
80257,"csp_2_1","EMP2.2",61
80263,"csp_6_2","EMP1.6",60
