PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target
93904,"93001","TYPEMR|2|0","csp_8_5","dip|3",FALSE,59,"ACT2.5","Male","A"
93905,"93001","TYPEMR|4|2","csp_8_5","dip|1",FALSE,55,"ACT2.5","Female","A"
93906,"93001","TYPEMR|3|2","csp_8_5","dip|1|2",FALSE,42,"ACT2.5","Male","E"
93907,"93001","TYPEMR|4|1","csp_5_3","dip|1|2",FALSE,53,"ACT1.1","Male","E"
93909,"93001","TYPEMR|4|3","csp_4_4","dip|1|5",FALSE,88,"ACT1.1","Male","A"
93910,"93001","TYPEMR|4|3","csp_4_2","dip|1|8",FALSE,33,"ACT1.1","Female","A"
93914,"93001","TYPEMR|1|1","csp_5_4","dip|1|5",FALSE,33,"ACT1.1","Male","A"
93915,"93001","TYPEMR|3|1","csp_3_8","dip|1|8",TRUE,33,"ACT1.1","Male","A"
93919,"93001","TYPEMR|4|2","csp_8_5","dip|1|2",FALSE,46,"ACT2.5","Female","A"
93921,"93001","TYPEMR|4|3","csp_8_4","dip|1|3",TRUE,18,"ACT2.2","Male","A"
93922,"93001","TYPEMR|4|1","csp_4_5","dip|1|5",FALSE,45,"ACT1.1","Female","A"
93923,"93001","TYPEMR|4|1","csp_4_6","dip|1|3",FALSE,31,"ACT1.1","Male","A"
93925,"93001","TYPEMR|1|2","csp_6_7","dip|3",FALSE,64,"ACT1.1","Female","E"
93926,"93001","TYPEMR|4|2","csp_8_4","dip|1|2",TRUE,16,"ACT2.2","Male","A"
93929,"93001","TYPEMR|4|1","csp_6_3","dip|3",FALSE,38,"ACT1.1","Male","E"
93930,"93001","TYPEMR|1|1","csp_6_8","dip|1|7",FALSE,29,"ACT1.1","Male","A"
93932,"93001","TYPEMR|4|4","csp_6_7","dip|1|2",FALSE,56,"ACT1.2","Male","E"
93934,"93001","TYPEMR|4|4","csp_4_8","dip|1|3",FALSE,48,"ACT1.1","Male","A"
93935,"93001","TYPEMR|4|4","csp_8_4","dip|1|2",TRUE,15,"ACT2.2","Male","A"
93937,"93001","TYPEMR|1|1","csp_7_8","dip|1|1",FALSE,71,"ACT2.1","Male","E"
93938,"93001","TYPEMR|3|2","csp_6_8","dip|1|2",FALSE,38,"ACT1.1","Female","A"
93939,"93001","TYPEMR|1|2","csp_8_4","dip|1|7",TRUE,24,"ACT2.2","Female","A"
93942,"93001","TYPEMR|4|4","csp_8_5","dip|3",FALSE,33,"ACT2.5","Male","A"
93943,"93001","TYPEMR|4|4","csp_7_2","dip|1|8",FALSE,60,"ACT2.1","Male","E"
93944,"93001","TYPEMR|4|2","csp_4_6","dip|1|4",FALSE,32,"ACT1.1","Female","A"
93946,"93001","TYPEMR|4|4","csp_7_5","dip|1",FALSE,72,"ACT2.1","Female","A"
93947,"93001","TYPEMR|2|0","csp_8_4","dip|1|6",TRUE,27,"ACT2.2","Male","A"
93948,"93001","TYPEMR|4|4","csp_8_4","dip|3",TRUE,19,"ACT2.2","Male","A"
93949,"93001","TYPEMR|1|2","csp_7_7","dip|1",FALSE,62,"ACT2.1","Female","A"
93950,"93001","TYPEMR|4|2","csp_8_5","dip|1",FALSE,29,"ACT2.5","Male","E"
93952,"93001","TYPEMR|4|4","csp_8_1","dip|1|4",TRUE,39,"ACT1.2","Female","A"
93954,"93001","TYPEMR|1|2","csp_7_5","dip|1|3",FALSE,79,"ACT2.1","Female","A"
93955,"93001","TYPEMR|4|2","csp_8_1","dip|2",FALSE,39,"ACT1.2","Female","A"
93956,"93001","TYPEMR|4|1","csp_8_4","dip|3",TRUE,17,"ACT2.2","Female","A"
93957,"93001","TYPEMR|4|3","csp_7_8","dip|2",FALSE,71,"ACT2.1","Male","A"
93959,"93001","TYPEMR|4|2","csp_5_3","dip|1|4",FALSE,44,"ACT1.1","Male","A"
93960,"93001","TYPEMR|4|2","csp_8_5","dip|2",FALSE,32,"ACT2.5","Male","E"
93962,"93001","TYPEMR|3|2","csp_5_2","dip|1|3",FALSE,52,"ACT1.1","Female","A"
93963,"93001","TYPEMR|4|1","csp_8_4","dip|3",TRUE,17,"ACT2.2","Male","A"
93965,"93001","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,66,"ACT2.1","Female","A"
93967,"93001","TYPEMR|4|1","csp_4_2","dip|1|7",FALSE,43,"ACT1.1","Female","E"
93968,"93001","TYPEMR|4|1","csp_3_7","dip|1|4",FALSE,44,"ACT1.1","Female","E"
93969,"93001","TYPEMR|3|2","csp_7_5","dip|1|2",FALSE,67,"ACT2.1","Female","A"
93970,"93001","TYPEMR|4|3","csp_5_3","dip|1|6",FALSE,27,"ACT1.1","Male","A"
93971,"93001","TYPEMR|3|2","csp_4_3","dip|1|3",FALSE,41,"ACT1.1","Female","A"
93975,"93001","TYPEMR|1|2","csp_5_2","dip|1|5",FALSE,35,"ACT1.1","Female","A"
93976,"93001","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","A"
93977,"93001","TYPEMR|1|2","csp_4_3","dip|1|7",TRUE,26,"ACT1.1","Female","A"
93978,"93001","TYPEMR|4|2","csp_3_7","dip|1|8",TRUE,31,"ACT1.1","Male","E"
93979,"93001","TYPEMR|4|1","csp_8_5","dip|3",TRUE,16,"ACT2.2","Female","A"
93980,"93001","TYPEMR|1|1","csp_4_7","dip|1|4",TRUE,22,"ACT1.1","Male","A"
93982,"93001","TYPEMR|1|2","csp_6_8","dip|1|4",FALSE,49,"ACT1.1","Female","A"
93983,"93001","TYPEMR|4|1","csp_8_5","dip|1|2",FALSE,25,"ACT2.5","Male","E"
93984,"93001","TYPEMR|4|2","csp_7_5","dip|1|7",FALSE,65,"ACT2.1","Female","A"
93985,"93001","TYPEMR|4|1","csp_5_2","dip|1|4",FALSE,54,"ACT1.1","Male","E"
93989,"93005","TYPEMR|4|1","csp_5_4","dip|2",FALSE,52,"ACT1.1","Male","E"
93991,"93005","TYPEMR|4|1","csp_6_8","dip|1|3",FALSE,54,"ACT1.1","Male","E"
93996,"93005","TYPEMR|4|1","csp_3_7","dip|1|6",FALSE,35,"ACT1.1","Female","E"
93998,"93005","TYPEMR|3|2","csp_8_5","dip|3",TRUE,15,"ACT2.2","Male","A"
93999,"93005","TYPEMR|4|2","csp_8_4","dip|1|6",TRUE,28,"ACT2.2","Female","A"
94005,"93005","TYPEMR|4|4","csp_7_5","dip|1|2",FALSE,83,"ACT2.1","Female","A"
94006,"93005","TYPEMR|3|2","csp_8_4","dip|1|1",TRUE,18,"ACT2.2","Female","A"
94011,"93005","TYPEMR|3|2","csp_8_5","dip|3",FALSE,20,"ACT2.5","Male","A"
94014,"93005","TYPEMR|4|3","csp_7_4","dip|1|7",FALSE,71,"ACT2.1","Male","A"
94020,"93005","TYPEMR|4|3","csp_5_2","dip|2",FALSE,59,"ACT1.1","Female","A"
94021,"93005","TYPEMR|4|4","csp_8_6","dip|1",FALSE,80,"ACT2.1","Female","A"
94022,"93005","TYPEMR|4|2","csp_8_5","dip|1|4",FALSE,24,"ACT2.4","Female","A"
94027,"93005","TYPEMR|4|4","csp_8_5","dip|3",TRUE,17,"ACT2.2","Male","A"
94030,"93005","TYPEMR|4|2","csp_8_4","dip|1|1",TRUE,17,"ACT2.2","Male","A"
94031,"93005","TYPEMR|4|2","csp_5_5","dip|2",FALSE,29,"ACT1.2","Female","A"
94033,"93005","TYPEMR|1|1","csp_6_3","dip|1|3",FALSE,33,"ACT1.1","Male","A"
94037,"93005","TYPEMR|4|4","csp_5_5","dip|1|5",FALSE,38,"ACT1.1","Female","A"
94044,"93005","TYPEMR|4|1","csp_4_2","dip|1|7",FALSE,25,"ACT1.1","Male","A"
94047,"93005","TYPEMR|1|1","csp_3_5","dip|1|8",FALSE,37,"ACT1.1","Male","A"
94048,"93005","TYPEMR|1|1","csp_2_1","dip|1|4",FALSE,55,"ACT1.1","Male","A"
94050,"93005","TYPEMR|1|1","csp_4_6","dip|1|5",FALSE,23,"ACT1.1","Male","A"
94051,"93005","TYPEMR|1|2","csp_7_8","dip|1",FALSE,87,"ACT2.1","Female","A"
94054,"93005","TYPEMR|4|1","csp_4_6","dip|1|3",FALSE,57,"ACT1.1","Female","A"
94055,"93005","TYPEMR|4|2","csp_6_8","dip|1|4",FALSE,31,"ACT1.1","Male","E"
94056,"93005","TYPEMR|1|1","csp_5_3","dip|1",FALSE,42,"ACT1.1","Male","E"
94057,"93005","TYPEMR|4|1","csp_3_8","dip|1|3",FALSE,57,"ACT1.1","Male","E"
94060,"93005","TYPEMR|1|2","csp_7_8","dip|1|4",FALSE,88,"ACT2.1","Female","A"
94061,"93005","TYPEMR|3|1","csp_8_4","dip|1|4",TRUE,22,"ACT2.2","Male","A"
94062,"93005","TYPEMR|4|1","csp_4_2","dip|1|7",FALSE,47,"ACT1.1","Male","E"
94063,"93005","TYPEMR|4|1","csp_4_2","dip|1|8",FALSE,47,"ACT1.1","Female","A"
94064,"93005","TYPEMR|4|4","csp_6_3","dip|1|7",FALSE,54,"ACT1.2","Male","A"
94065,"93005","TYPEMR|3|2","csp_8_5","dip|1|4",FALSE,23,"ACT2.5","Female","A"
94067,"93005","TYPEMR|3|2","csp_8_4","dip|2",TRUE,18,"ACT2.2","Male","A"
94077,"93005","TYPEMR|4|1","csp_6_3","dip|1|1",FALSE,56,"ACT1.1","Male","E"
94078,"93005","TYPEMR|1|2","csp_3_4","dip|1|8",FALSE,41,"ACT1.1","Female","A"
94079,"93005","TYPEMR|4|1","csp_5_3","dip|1|1",FALSE,64,"ACT1.1","Male","A"
94081,"93005","TYPEMR|4|4","csp_8_5","dip|2",FALSE,32,"ACT2.5","Male","A"
94082,"93005","TYPEMR|3|2","csp_8_4","dip|1|6",FALSE,20,"ACT2.2","Male","A"
94086,"93005","TYPEMR|1|2","csp_5_4","dip|1|3",FALSE,57,"ACT1.1","Female","A"
94087,"93005","TYPEMR|1|2","csp_5_6","dip|1|6",FALSE,23,"ACT1.1","Female","A"
94088,"93005","TYPEMR|3|2","csp_5_3","dip|1|3",FALSE,45,"ACT1.2","Male","A"
94090,"93005","TYPEMR|4|1","csp_4_5","dip|1|6",FALSE,58,"ACT1.1","Female","A"
94092,"93005","TYPEMR|4|2","csp_5_5","dip|1|7",TRUE,26,"ACT1.2","Male","A"
94093,"93005","TYPEMR|1|1","csp_2_3","dip|1|4",FALSE,34,"ACT1.1","Male","A"
94094,"93005","TYPEMR|4|1","csp_5_6","dip|1|3",FALSE,36,"ACT1.1","Female","A"
94095,"93005","TYPEMR|2|0","csp_4_8","dip|1|7",FALSE,27,"ACT1.2","Male","A"
94096,"93005","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,52,"ACT1.1","Female","A"
94100,"93005","TYPEMR|4|2","csp_6_8","dip|1|2",FALSE,60,"ACT1.1","Male","A"
94102,"93005","TYPEMR|4|2","csp_6_8","dip|1",FALSE,34,"ACT1.1","Male","A"
94103,"93005","TYPEMR|4|1","csp_5_5","dip|1|3",FALSE,42,"ACT1.1","Female","A"
94106,"93005","TYPEMR|4|4","csp_2_1","dip|1|4",FALSE,40,"ACT1.2","Female","A"
94108,"93005","TYPEMR|1|1","csp_3_8","dip|1|6",FALSE,31,"ACT1.1","Male","A"
94110,"93005","TYPEMR|3|2","csp_5_6","dip|1|5",FALSE,44,"ACT1.2","Female","A"
94112,"93005","TYPEMR|4|1","csp_5_6","dip|1|4",TRUE,22,"ACT1.1","Female","A"
94113,"93005","TYPEMR|3|2","csp_6_7","dip|1|2",TRUE,45,"ACT1.2","Female","A"
94114,"93005","TYPEMR|4|2","csp_3_8","dip|1|9",FALSE,42,"ACT1.1","Male","A"
94117,"93005","TYPEMR|1|2","csp_8_5","dip|2",FALSE,43,"ACT2.5","Female","A"
94120,"93005","TYPEMR|4|1","csp_4_6","dip|1|3",FALSE,55,"ACT1.1","Male","A"
94123,"93006","TYPEMR|1|2","csp_7_7","dip|1|3",FALSE,69,"ACT2.1","Female","A"
94126,"93006","TYPEMR|4|2","csp_5_5","dip|1|3",FALSE,34,"ACT1.1","Male","A"
94127,"93006","TYPEMR|1|2","csp_7_7","dip|1|2",FALSE,69,"ACT2.1","Female","E"
94130,"93006","TYPEMR|3|2","csp_6_4","dip|3",FALSE,35,"ACT1.1","Male","A"
94133,"93006","TYPEMR|4|4","csp_6_4","dip|3",FALSE,36,"ACT1.2","Male","E"
94135,"93006","TYPEMR|1|2","csp_6_8","dip|2",FALSE,66,"ACT1.1","Female","A"
94137,"93006","TYPEMR|4|2","csp_5_6","dip|3",FALSE,34,"ACT1.2","Female","A"
94138,"93006","TYPEMR|1|1","csp_8_6","dip|2",FALSE,81,"ACT2.5","Male","A"
94139,"93006","TYPEMR|3|2","csp_3_5","dip|1|8",FALSE,48,"ACT1.1","Female","A"
94140,"93006","TYPEMR|4|4","csp_2_2","dip|1|4",FALSE,68,"ACT1.2","Male","A"
94141,"93006","TYPEMR|4|4","csp_6_7","dip|1|5",FALSE,28,"ACT1.1","Male","A"
94143,"93006","TYPEMR|3|2","csp_4_3","dip|1|3",FALSE,52,"ACT1.1","Female","A"
94146,"93006","TYPEMR|3|2","csp_4_3","dip|1|7",FALSE,52,"ACT1.1","Female","A"
94149,"93006","TYPEMR|4|4","csp_8_4","dip|1|1",TRUE,19,"ACT2.2","Male","A"
94154,"93006","TYPEMR|4|1","csp_5_2","dip|1|2",FALSE,56,"ACT1.1","Female","A"
94156,"93006","TYPEMR|4|1","csp_6_7","dip|1|3",FALSE,48,"ACT1.1","Male","A"
94159,"93006","TYPEMR|4|1","csp_4_3","dip|1|7",FALSE,56,"ACT1.1","Female","E"
94163,"93006","TYPEMR|3|2","csp_3_5","dip|1|8",FALSE,47,"ACT1.1","Female","A"
94164,"93006","TYPEMR|2|0","csp_8_1","dip|1",FALSE,25,"ACT1.2","Male","A"
94166,"93006","TYPEMR|1|2","csp_5_2","dip|1|3",FALSE,44,"ACT1.1","Female","A"
94169,"93006","TYPEMR|4|4","csp_8_5","dip|1|4",FALSE,25,"ACT2.5","Male","A"
94171,"93006","TYPEMR|1|1","csp_7_2","dip|1|2",FALSE,70,"ACT2.1","Male","A"
94178,"93006","TYPEMR|3|1","csp_3_3","dip|1|8",FALSE,41,"ACT1.1","Male","A"
94185,"93007","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,74,"ACT2.1","Male","A"
94188,"93007","TYPEMR|3|2","csp_7_7","dip|2",FALSE,76,"ACT2.1","Female","A"
94192,"93007","TYPEMR|4|1","csp_6_2","dip|2",FALSE,56,"ACT1.1","Male","E"
94193,"93007","TYPEMR|3|1","csp_6_3","dip|1|5",FALSE,24,"ACT1.1","Male","A"
94194,"93007","TYPEMR|4|2","csp_8_1","dip|1|3",FALSE,22,"ACT1.2","Male","A"
94200,"93007","TYPEMR|4|1","csp_4_2","dip|1",FALSE,58,"ACT1.1","Female","A"
94202,"93007","TYPEMR|1|1","csp_7_8","dip|1",FALSE,77,"ACT2.1","Male","A"
94206,"93007","TYPEMR|1|2","csp_4_6","dip|1|6",FALSE,36,"ACT1.1","Female","A"
94207,"93007","TYPEMR|4|1","csp_5_6","dip|1|5",FALSE,30,"ACT1.1","Male","A"
94209,"93007","TYPEMR|1|2","csp_7_5","dip|2",FALSE,85,"ACT2.1","Female","A"
94211,"93007","TYPEMR|4|4","csp_7_2","dip|1|1",FALSE,86,"ACT2.1","Female","A"
94212,"93007","TYPEMR|3|2","csp_7_8","dip|1|1",FALSE,87,"ACT2.1","Female","E"
94214,"93007","TYPEMR|4|1","csp_4_2","dip|1|7",FALSE,43,"ACT1.1","Female","A"
94215,"93007","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,47,"ACT1.1","Female","A"
94216,"93007","TYPEMR|1|1","csp_5_2","dip|1|3",FALSE,34,"ACT1.1","Male","A"
94217,"93007","TYPEMR|2|0","csp_6_3","dip|1|5",FALSE,28,"ACT1.1","Male","A"
94222,"93007","TYPEMR|4|1","csp_5_2","dip|1|5",FALSE,46,"ACT1.1","Female","A"
94223,"93007","TYPEMR|4|1","csp_5_4","dip|1|7",FALSE,56,"ACT1.1","Male","A"
94224,"93007","TYPEMR|4|3","csp_7_5","dip|1|6",FALSE,66,"ACT2.1","Male","A"
94228,"93007","TYPEMR|1|2","csp_5_6","dip|1|4",FALSE,67,"ACT1.2","Female","A"
94229,"93007","TYPEMR|4|1","csp_8_4","dip|3",TRUE,19,"ACT2.2","Male","A"
94231,"93007","TYPEMR|1|2","csp_7_7","dip|2",FALSE,95,"ACT2.1","Female","A"
94235,"93007","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,31,"ACT1.1","Male","A"
94239,"93007","TYPEMR|4|4","csp_7_8","dip|1|2",FALSE,70,"ACT2.1","Female","A"
94242,"93007","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","A"
94243,"93007","TYPEMR|2|0","csp_7_2","dip|1|1",FALSE,92,"ACT2.1","Female","A"
94245,"93007","TYPEMR|1|2","csp_8_6","dip|1|2",FALSE,86,"ACT2.5","Female","A"
94247,"93007","TYPEMR|4|1","csp_5_2","dip|1|5",FALSE,52,"ACT1.1","Male","E"
94248,"93007","TYPEMR|4|1","csp_3_4","dip|1|8",TRUE,54,"ACT1.1","Female","A"
94249,"93007","TYPEMR|3|2","csp_7_8","dip|1|1",FALSE,106,"ACT2.1","Female","A"
94250,"93007","TYPEMR|4|1","csp_6_2","dip|1|2",FALSE,48,"ACT1.1","Male","A"
94254,"93007","TYPEMR|4|1","csp_4_3","dip|1|8",FALSE,29,"ACT1.1","Female","A"
94260,"93007","TYPEMR|1|2","csp_4_6","dip|1|8",FALSE,41,"ACT1.2","Female","A"
94262,"93007","TYPEMR|4|2","csp_8_5","dip|3",FALSE,39,"ACT2.4","Female","A"
94266,"93007","TYPEMR|4|1","csp_3_8","dip|1|8",FALSE,48,"ACT1.1","Male","E"
94267,"93008","TYPEMR|4|4","csp_8_5","dip|1",FALSE,52,"ACT2.4","Female","A"
94268,"93008","TYPEMR|4|1","csp_8_5","dip|3",FALSE,25,"ACT2.5","Female","A"
94270,"93008","TYPEMR|4|1","csp_4_8","dip|1|3",FALSE,57,"ACT1.1","Male","A"
94280,"93008","TYPEMR|4|1","csp_8_4","dip|1|6",TRUE,21,"ACT2.2","Female","A"
94281,"93008","TYPEMR|4|3","csp_8_5","dip|1|3",FALSE,53,"ACT2.5","Male","A"
94283,"93008","TYPEMR|3|2","csp_6_8","dip|1",FALSE,52,"ACT1.1","Female","A"
94284,"93008","TYPEMR|4|4","csp_8_6","dip|1|7",FALSE,60,"ACT2.4","Female","A"
94285,"93008","TYPEMR|4|4","csp_8_4","dip|1|4",TRUE,18,"ACT2.2","Male","A"
94286,"93008","TYPEMR|1|2","csp_8_4","dip|1|4",TRUE,22,"ACT2.2","Female","A"
94288,"93008","TYPEMR|4|2","csp_5_6","dip|3",FALSE,58,"ACT1.2","Female","A"
94291,"93008","TYPEMR|4|1","csp_8_4","dip|1|4",TRUE,21,"ACT2.2","Female","A"
94292,"93008","TYPEMR|1|2","csp_7_7","dip|1|4",FALSE,74,"ACT2.1","Female","A"
94294,"93008","TYPEMR|4|1","csp_5_5","dip|1|4",FALSE,26,"ACT1.1","Female","A"
94295,"93008","TYPEMR|2|0","csp_6_5","dip|1|2",FALSE,49,"ACT1.1","Male","E"
94296,"93008","TYPEMR|1|2","csp_8_5","dip|1",FALSE,40,"ACT2.5","Female","A"
94298,"93008","TYPEMR|4|2","csp_6_4","dip|1|4",FALSE,43,"ACT1.1","Male","E"
94302,"93008","TYPEMR|4|1","csp_2_1","dip|1|7",FALSE,42,"ACT1.1","Male","E"
94303,"93008","TYPEMR|4|2","csp_6_4","dip|1|7",FALSE,36,"ACT1.1","Male","A"
94305,"93008","TYPEMR|4|1","csp_4_3","dip|1|6",FALSE,30,"ACT1.1","Male","A"
94307,"93008","TYPEMR|2|0","csp_4_6","dip|1|6",FALSE,30,"ACT1.2","Female","A"
94308,"93008","TYPEMR|4|1","csp_6_4","dip|1|3",FALSE,29,"ACT1.1","Female","A"
94312,"93008","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,28,"ACT1.2","Female","A"
94314,"93008","TYPEMR|3|1","csp_4_6","dip|1|6",FALSE,53,"ACT1.1","Male","A"
94320,"93008","TYPEMR|4|4","csp_7_5","dip|1|3",FALSE,71,"ACT2.1","Female","A"
94322,"93008","TYPEMR|4|2","csp_8_5","dip|1|4",FALSE,33,"ACT2.4","Female","A"
94324,"93008","TYPEMR|4|4","csp_8_5","dip|1",FALSE,30,"ACT2.4","Female","A"
94326,"93008","TYPEMR|1|1","csp_3_7","dip|1|7",FALSE,35,"ACT1.1","Male","A"
94333,"93008","TYPEMR|4|1","csp_2_3","dip|1|8",FALSE,31,"ACT1.1","Female","A"
94334,"93008","TYPEMR|4|1","csp_6_8","dip|1|4",FALSE,55,"ACT1.1","Female","A"
94335,"93008","TYPEMR|4|2","csp_8_1","dip|1|8",FALSE,27,"ACT1.2","Female","A"
94336,"93008","TYPEMR|1|2","csp_7_4","dip|1|3",FALSE,70,"ACT2.1","Female","A"
94342,"93008","TYPEMR|4|1","csp_4_6","dip|1|8",FALSE,39,"ACT1.1","Male","E"
94343,"93008","TYPEMR|4|1","csp_6_3","dip|1",FALSE,57,"ACT1.1","Male","E"
94345,"93008","TYPEMR|4|4","csp_7_4","dip|1|3",FALSE,76,"ACT2.1","Male","E"
94347,"93008","TYPEMR|4|4","csp_8_5","dip|3",FALSE,39,"ACT2.5","Female","A"
94348,"93010","TYPEMR|2|0","csp_8_1","dip|1|5",FALSE,50,"ACT1.2","Male","A"
94349,"93010","TYPEMR|4|3","csp_8_1","dip|1|3",FALSE,18,"ACT1.2","Male","A"
94350,"93010","TYPEMR|4|2","csp_8_5","dip|1|4",FALSE,30,"ACT2.4","Male","A"
94351,"93010","TYPEMR|4|3","csp_6_4","dip|1|4",FALSE,27,"ACT1.2","Male","A"
94352,"93010","TYPEMR|4|1","csp_6_4","dip|1|3",FALSE,31,"ACT1.1","Male","A"
94353,"93010","TYPEMR|4|1","csp_3_3","dip|1|4",FALSE,59,"ACT1.1","Female","A"
94354,"93010","TYPEMR|3|2","csp_5_5","dip|1|6",FALSE,31,"ACT1.1","Female","A"
94355,"93010","TYPEMR|4|1","csp_5_4","dip|1|7",FALSE,24,"ACT1.1","Female","A"
94356,"93010","TYPEMR|4|2","csp_2_3","dip|1|5",FALSE,45,"ACT1.1","Male","E"
94357,"93010","TYPEMR|4|2","csp_6_3","dip|1|5",FALSE,39,"ACT1.1","Male","E"
94359,"93010","TYPEMR|4|4","csp_6_8","dip|2",FALSE,37,"ACT1.2","Male","A"
94360,"93010","TYPEMR|3|2","csp_8_5","dip|2",FALSE,41,"ACT2.4","Female","A"
94363,"93010","TYPEMR|4|1","csp_5_4","dip|1|4",FALSE,58,"ACT1.1","Female","A"
94364,"93010","TYPEMR|3|1","csp_6_3","dip|2",FALSE,43,"ACT1.1","Male","A"
94365,"93010","TYPEMR|4|1","csp_4_8","dip|1|5",FALSE,36,"ACT1.1","Male","A"
94367,"93010","TYPEMR|4|1","csp_6_7","dip|1|3",FALSE,49,"ACT1.1","Male","A"
94373,"93010","TYPEMR|2|0","csp_5_6","dip|1|5",FALSE,46,"ACT1.1","Female","A"
94375,"93010","TYPEMR|3|2","csp_5_6","dip|1|2",FALSE,32,"ACT1.2","Male","A"
94376,"93010","TYPEMR|4|1","csp_5_4","dip|1|4",FALSE,48,"ACT1.1","Female","A"
94377,"93010","TYPEMR|4|2","csp_8_5","dip|1",FALSE,36,"ACT2.5","Female","A"
94378,"93010","TYPEMR|4|4","csp_8_4","dip|1|3",TRUE,21,"ACT2.2","Male","A"
94380,"93010","TYPEMR|1|1","csp_5_3","dip|1|7",FALSE,39,"ACT1.1","Male","A"
94381,"93010","TYPEMR|3|2","csp_8_5","dip|3",TRUE,16,"ACT2.2","Female","A"
94382,"93010","TYPEMR|4|1","csp_5_5","dip|3",FALSE,28,"ACT1.1","Male","E"
94383,"93010","TYPEMR|1|2","csp_4_5","dip|1|6",FALSE,61,"ACT1.1","Female","A"
94384,"93010","TYPEMR|4|4","csp_8_1","dip|1|2",TRUE,25,"ACT1.2","Male","A"
94385,"93010","TYPEMR|2|0","csp_3_1","dip|1|4",FALSE,34,"ACT1.1","Female","A"
94386,"93010","TYPEMR|3|2","csp_5_6","dip|1|4",FALSE,46,"ACT1.1","Female","A"
94389,"93010","TYPEMR|4|2","csp_8_4","dip|1|6",TRUE,25,"ACT2.2","Female","A"
94390,"93010","TYPEMR|4|1","csp_5_5","dip|1|3",FALSE,43,"ACT1.1","Female","A"
94393,"93010","TYPEMR|4|3","csp_8_5","dip|2",TRUE,22,"ACT2.5","Female","A"
94396,"93010","TYPEMR|3|2","csp_8_4","dip|1|4",TRUE,17,"ACT2.2","Male","A"
94397,"93010","TYPEMR|3|2","csp_4_8","dip|1|4",FALSE,59,"ACT1.1","Male","A"
94398,"93010","TYPEMR|4|1","csp_8_4","dip|1|4",TRUE,21,"ACT2.2","Female","A"
94399,"93010","TYPEMR|3|2","csp_8_1","dip|3",TRUE,15,"ACT1.2","Male","A"
94401,"93010","TYPEMR|4|4","csp_8_4","dip|1|4",TRUE,18,"ACT2.2","Male","A"
94403,"93010","TYPEMR|4|4","csp_8_6","dip|1",FALSE,67,"ACT2.5","Female","A"
94406,"93010","TYPEMR|4|2","csp_8_5","dip|1|5",FALSE,21,"ACT2.4","Female","A"
94408,"93010","TYPEMR|4|2","csp_8_6","dip|1|4",FALSE,60,"ACT2.4","Female","A"
94410,"93010","TYPEMR|4|1","csp_4_7","dip|1|7",FALSE,28,"ACT1.1","Male","A"
94412,"93010","TYPEMR|1|2","csp_4_3","dip|1|3",FALSE,51,"ACT1.1","Female","A"
94413,"93010","TYPEMR|1|1","csp_7_8","dip|1",FALSE,80,"ACT2.1","Male","A"
94414,"93010","TYPEMR|1|1","csp_5_2","dip|1|4",TRUE,23,"ACT1.1","Male","A"
94415,"93010","TYPEMR|3|2","csp_8_4","dip|1|3",TRUE,16,"ACT2.2","Female","A"
94416,"93010","TYPEMR|3|2","csp_4_6","dip|1|4",FALSE,29,"ACT1.1","Male","A"
94418,"93010","TYPEMR|4|1","csp_6_8","dip|1|3",FALSE,37,"ACT1.1","Male","A"
94421,"93010","TYPEMR|2|0","csp_2_1","dip|1",FALSE,48,"ACT1.1","Male","E"
94422,"93010","TYPEMR|1|1","csp_5_5","dip|3",FALSE,29,"ACT1.1","Male","A"
94424,"93010","TYPEMR|4|1","csp_8_5","dip|1|1",TRUE,18,"ACT2.5","Female","A"
94425,"93010","TYPEMR|4|4","csp_6_8","dip|3",FALSE,55,"ACT1.2","Female","A"
94426,"93010","TYPEMR|4|4","csp_7_5","dip|1|3",FALSE,90,"ACT2.1","Male","A"
94437,"93010","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,37,"ACT1.1","Female","A"
94438,"93010","TYPEMR|4|3","csp_8_4","dip|3",TRUE,19,"ACT2.2","Male","A"
94439,"93010","TYPEMR|3|2","csp_3_7","dip|1|6",FALSE,41,"ACT1.1","Female","A"
94440,"93010","TYPEMR|4|1","csp_3_8","dip|1|5",FALSE,56,"ACT1.1","Male","E"
94441,"93010","TYPEMR|4|2","csp_6_8","dip|1|3",FALSE,46,"ACT1.1","Male","E"
94442,"93010","TYPEMR|4|1","csp_2_1","dip|1|5",FALSE,43,"ACT1.1","Male","A"
94443,"93010","TYPEMR|1|1","csp_6_3","dip|1|5",FALSE,32,"ACT1.1","Male","E"
94445,"93010","TYPEMR|1|2","csp_7_7","dip|1",FALSE,83,"ACT2.1","Female","A"
