PRIMARY_KEY,emp_type
76866,"EMP1.6"
76869,"EMP1.6"
76870,"EMP1.6"
76873,"EMP1.6"
76874,"EMP1.6"
76875,"EMP1.6"
76879,"EMP1.6"
76884,"EMP1.5"
76886,"EMP1.6"
76889,"EMP1.6"
76891,"EMP1.6"
76895,"EMP1.6"
76899,"EMP1.6"
76900,"EMP1.6"
76907,"EMP1.6"
76909,"EMP1.6"
76910,"EMP1.6"
76915,"EMP2.1"
76921,"EMP1.6"
76926,"EMP1.5"
76927,"EMP1.6"
76933,"EMP1.6"
76940,"EMP1.6"
76942,"EMP1.6"
76947,"EMP1.6"
76951,"EMP1.6"
76952,"EMP1.6"
76953,"EMP1.6"
76959,"EMP1.6"
76964,"EMP1.6"
76970,"EMP1.6"
76973,"EMP1.5"
76976,"EMP1.6"
76979,"EMP1.6"
76987,"EMP1.6"
76988,"EMP1.6"
76990,"EMP1.6"
76997,"EMP1.6"
77000,"EMP1.6"
77002,"EMP1.6"
77003,"EMP1.6"
77008,"EMP1.6"
77019,"EMP1.6"
77022,"EMP1.6"
77025,"EMP1.6"
77030,"EMP1.6"
77031,"EMP2.1"
77033,"EMP1.6"
77035,"EMP1.6"
77037,"EMP1.6"
77039,"EMP1.6"
77043,"EMP1.6"
77058,"EMP1.6"
77068,"EMP2.2"
77070,"EMP1.6"
77075,"EMP1.6"
77079,"EMP1.6"
77085,"EMP1.6"
77091,"EMP1.6"
77093,"EMP2.1"
77097,"EMP2.1"
77103,"EMP1.6"
77108,"EMP1.6"
77109,"EMP1.6"
77110,"EMP1.6"
77117,"EMP1.6"
77122,"EMP1.6"
77125,"EMP1.6"
77127,"EMP1.6"
77138,"EMP1.6"
77142,"EMP1.2"
77144,"EMP1.6"
77145,"EMP1.6"
77153,"EMP1.6"
77176,"EMP1.6"
77180,"EMP1.6"
77182,"EMP1.6"
77185,"EMP1.6"
77188,"EMP1.6"
77191,"EMP1.6"
77192,"EMP1.6"
77199,"EMP1.6"
77205,"EMP1.6"
77206,"EMP1.6"
77207,"EMP1.6"
77210,"EMP2.2"
77224,"EMP2.2"
77230,"EMP1.6"
77231,"EMP1.5"
77232,"EMP1.6"
77235,"EMP1.6"
77239,"EMP1.6"
77245,"EMP1.6"
77251,"EMP1.6"
77256,"EMP1.6"
77257,"EMP1.6"
77260,"EMP1.6"
77264,"EMP1.6"
77267,"EMP1.6"
77270,"EMP1.6"
77280,"EMP1.6"
77281,"EMP1.6"
77282,"EMP1.6"
77283,"EMP1.5"
77284,"EMP1.6"
77286,"EMP1.6"
77287,"EMP1.6"
77288,"EMP1.6"
77289,"EMP1.6"
77293,"EMP1.6"
77297,"EMP1.6"
77303,"EMP1.6"
77304,"EMP1.6"
77305,"EMP1.6"
77307,"EMP2.2"
77311,"EMP1.6"
77312,"EMP1.6"
77315,"EMP1.6"
77317,"EMP2.2"
77330,"EMP1.6"
77333,"EMP1.6"
77336,"EMP1.6"
77339,"EMP1.6"
77349,"EMP2.2"
77350,"EMP1.6"
77355,"EMP2.2"
77361,"EMP1.6"
77363,"EMP1.6"
77364,"EMP1.6"
77372,"EMP1.6"
77373,"EMP1.6"
77390,"EMP1.6"
77397,"EMP1.6"
77401,"EMP1.6"
77403,"EMP1.6"
77408,"EMP1.6"
77410,"EMP1.6"
77413,"EMP1.6"
77414,"EMP1.6"
77418,"EMP1.6"
77423,"EMP1.6"
77436,"EMP1.6"
77439,"EMP1.6"
77440,"EMP1.6"
77441,"EMP1.6"
77443,"EMP1.6"
77444,"EMP1.6"
77448,"EMP1.6"
77451,"EMP1.6"
77452,"EMP1.6"
77453,"EMP1.6"
77458,"EMP1.5"
77463,"EMP2.2"
77464,"EMP1.6"
77468,"EMP1.6"
77485,"EMP2.2"
77488,"EMP1.5"
77490,"EMP1.6"
77491,"EMP2.2"
77493,"EMP1.6"
77498,"EMP1.6"
77503,"EMP1.6"
77506,"EMP1.6"
77507,"EMP1.6"
77509,"EMP1.6"
77517,"EMP1.6"
77521,"EMP1.6"
77523,"EMP1.6"
77527,"EMP1.6"
77530,"EMP1.6"
77532,"EMP1.6"
77533,"EMP1.6"
77535,"EMP1.6"
77542,"EMP1.6"
77543,"EMP1.6"
77546,"EMP1.6"
77548,"EMP1.6"
77551,"EMP1.6"
77553,"EMP1.6"
77558,"EMP1.6"
77565,"EMP2.1"
77578,"EMP2.2"
77580,"EMP1.6"
77581,"EMP1.5"
77585,"EMP1.6"
77595,"EMP2.2"
77601,"EMP1.2"
77602,"EMP1.6"
77603,"EMP1.6"
77608,"EMP1.6"
77613,"EMP1.5"
77616,"EMP1.6"
77621,"EMP1.6"
77624,"EMP1.6"
77633,"EMP2.1"
77634,"EMP1.6"
77635,"EMP1.6"
77636,"EMP1.6"
77639,"EMP1.5"
77641,"EMP1.5"
77642,"EMP1.1"
77647,"EMP1.6"
77658,"EMP1.6"
77662,"EMP1.6"
77663,"EMP1.6"
77664,"EMP2.1"
77665,"EMP1.6"
77672,"EMP1.5"
77675,"EMP1.6"
77682,"EMP1.2"
77683,"EMP1.6"
77690,"EMP1.6"
77693,"EMP1.6"
77698,"EMP1.6"
77699,"EMP1.6"
77700,"EMP1.6"
77714,"EMP1.5"
77717,"EMP1.6"
77718,"EMP1.6"
77721,"EMP1.6"
77724,"EMP1.6"
77727,"EMP1.6"
77728,"EMP1.6"
77730,"EMP1.6"
77732,"EMP1.6"
77739,"EMP1.6"
77743,"EMP1.6"
77745,"EMP1.6"
77746,"EMP1.6"
77749,"EMP1.6"
77752,"EMP2.1"
77758,"EMP1.6"
77759,"EMP1.5"
77761,"EMP1.6"
77764,"EMP1.6"
77768,"EMP1.6"
77771,"EMP1.6"
77773,"EMP1.6"
77775,"EMP1.6"
77778,"EMP1.6"
77782,"EMP1.6"
77783,"EMP1.6"
77785,"EMP1.6"
77789,"EMP1.6"
77791,"EMP1.6"
77799,"EMP1.6"
77801,"EMP1.6"
77805,"EMP1.3"
77806,"EMP1.6"
77813,"EMP1.6"
77816,"EMP1.6"
77817,"EMP1.5"
77819,"EMP1.6"
77826,"EMP1.6"
77827,"EMP1.5"
77828,"EMP1.6"
77829,"EMP1.6"
77831,"EMP1.6"
77844,"EMP1.6"
77845,"EMP1.6"
77851,"EMP1.1"
77854,"EMP2.1"
77868,"EMP2.1"
77870,"EMP1.6"
77872,"EMP1.6"
77873,"EMP1.6"
77876,"EMP1.2"
77884,"EMP1.6"
77889,"EMP1.6"
77892,"EMP1.6"
77894,"EMP1.6"
77895,"EMP1.6"
77900,"EMP1.6"
77902,"EMP1.6"
77910,"EMP1.6"
77911,"EMP1.6"
77920,"EMP1.6"
77922,"EMP1.6"
77927,"EMP1.6"
77930,"EMP1.6"
77934,"EMP2.1"
77938,"EMP1.1"
77943,"EMP1.6"
77946,"EMP1.6"
77952,"EMP2.1"
77954,"EMP2.2"
77958,"EMP1.6"
77960,"EMP2.1"
77964,"EMP1.6"
77969,"EMP1.6"
77979,"EMP1.6"
77983,"EMP1.6"
77990,"EMP1.6"
77991,"EMP2.3"
77992,"EMP1.6"
77995,"EMP1.6"
77997,"EMP1.6"
77999,"EMP1.6"
78000,"EMP1.6"
78002,"EMP1.6"
78003,"EMP1.6"
78007,"EMP1.6"
78009,"EMP1.6"
78014,"EMP1.6"
78018,"EMP1.6"
78023,"EMP1.6"
78026,"EMP1.6"
78036,"EMP1.6"
78040,"EMP1.6"
78043,"EMP1.6"
78048,"EMP1.5"
78051,"EMP1.6"
78053,"EMP2.1"
78056,"EMP1.6"
78065,"EMP1.6"
78067,"EMP1.6"
78068,"EMP1.6"
78073,"EMP1.6"
78074,"EMP1.6"
78076,"EMP1.5"
78079,"EMP1.6"
78083,"EMP1.6"
78084,"EMP1.6"
78086,"EMP2.1"
78087,"EMP1.6"
78099,"EMP1.4"
78108,"EMP1.6"
78109,"EMP1.6"
78117,"EMP1.6"
78119,"EMP1.6"
78120,"EMP1.6"
78128,"EMP1.6"
78138,"EMP1.6"
78144,"EMP1.6"
78152,"EMP2.1"
78154,"EMP1.6"
78155,"EMP1.5"
78157,"EMP1.6"
78165,"EMP1.5"
78169,"EMP1.3"
78174,"EMP1.6"
78175,"EMP1.6"
78179,"EMP1.6"
78185,"EMP1.6"
78186,"EMP1.6"
78187,"EMP2.1"
78191,"EMP1.6"
78196,"EMP2.1"
78201,"EMP1.6"
78205,"EMP2.1"
78206,"EMP1.2"
78207,"EMP1.6"
78210,"EMP1.1"
78211,"EMP1.6"
78212,"EMP1.6"
78216,"EMP1.6"
78227,"EMP1.6"
78231,"EMP1.6"
78234,"EMP1.6"
78237,"EMP1.6"
78241,"EMP1.6"
78248,"EMP1.6"
78250,"EMP1.6"
78255,"EMP1.6"
78261,"EMP1.6"
78262,"EMP1.6"
78269,"EMP1.6"
78270,"EMP1.6"
78275,"EMP1.5"
78276,"EMP1.6"
78279,"EMP2.1"
78284,"EMP1.6"
78289,"EMP1.6"
78303,"EMP1.6"
78309,"EMP1.6"
78323,"EMP1.6"
78331,"EMP1.6"
78333,"EMP1.6"
78335,"EMP1.6"
78343,"EMP1.6"
78351,"EMP1.6"
78352,"EMP1.6"
78357,"EMP1.6"
78359,"EMP1.6"
78362,"EMP1.6"
78379,"EMP1.6"
78390,"EMP1.6"
78391,"EMP1.6"
78392,"EMP1.6"
78393,"EMP1.6"
78402,"EMP1.6"
78403,"EMP1.6"
78410,"EMP1.6"
78413,"EMP1.6"
78416,"EMP1.5"
78418,"EMP1.5"
78422,"EMP1.6"
78423,"EMP1.2"
78424,"EMP1.6"
78427,"EMP1.6"
78428,"EMP1.6"
78429,"EMP2.1"
78433,"EMP1.6"
78438,"EMP1.6"
78439,"EMP1.6"
78440,"EMP2.2"
78442,"EMP1.6"
78444,"EMP1.6"
78450,"EMP1.6"
78452,"EMP2.2"
78460,"EMP2.1"
78467,"EMP1.5"
78470,"EMP1.6"
78471,"EMP1.6"
78475,"EMP1.6"
78479,"EMP1.6"
78488,"EMP1.6"
78491,"EMP1.6"
78497,"EMP1.6"
78499,"EMP1.6"
78506,"EMP1.6"
78508,"EMP1.6"
78512,"EMP1.6"
78515,"EMP1.6"
78520,"EMP1.6"
78524,"EMP1.6"
78535,"EMP2.1"
78536,"EMP1.6"
78538,"EMP1.6"
78542,"EMP1.6"
78545,"EMP1.5"
78548,"EMP1.6"
78553,"EMP1.5"
78555,"EMP1.6"
78557,"EMP1.6"
78564,"EMP1.6"
78565,"EMP1.6"
78566,"EMP1.6"
78572,"EMP1.6"
78573,"EMP1.6"
78580,"EMP1.6"
78581,"EMP1.6"
78584,"EMP2.1"
78591,"EMP1.6"
78593,"EMP1.5"
78598,"EMP1.6"
78601,"EMP1.5"
78603,"EMP1.6"
78604,"EMP1.6"
78608,"EMP1.6"
78611,"EMP1.6"
78612,"EMP1.6"
78613,"EMP1.6"
78617,"EMP1.6"
78623,"EMP1.6"
78629,"EMP1.6"
78639,"EMP1.6"
78643,"EMP1.6"
78645,"EMP1.6"
78649,"EMP1.6"
78652,"EMP1.6"
78653,"EMP1.6"
78654,"EMP1.5"
78655,"EMP1.6"
78656,"EMP1.6"
78657,"EMP1.6"
78669,"EMP1.6"
78673,"EMP1.6"
78674,"EMP1.6"
78685,"EMP1.6"
78687,"EMP1.6"
78691,"EMP1.6"
78692,"EMP1.6"
78698,"EMP1.6"
78700,"EMP1.6"
78702,"EMP1.1"
78704,"EMP1.6"
78708,"EMP1.5"
78709,"EMP1.6"
78714,"EMP1.6"
78723,"EMP1.6"
78724,"EMP1.5"
78733,"EMP1.1"
78735,"EMP1.5"
78737,"EMP1.6"
78738,"EMP2.2"
78741,"EMP1.2"
78752,"EMP1.6"
78763,"EMP1.6"
78765,"EMP1.6"
78767,"EMP1.6"
78769,"EMP1.6"
78770,"EMP1.6"
78774,"EMP1.6"
78777,"EMP1.5"
78781,"EMP1.6"
78782,"EMP1.6"
78785,"EMP1.6"
78787,"EMP1.6"
78796,"EMP1.6"
78805,"EMP2.1"
78806,"EMP1.6"
78807,"EMP1.6"
78811,"EMP1.5"
78814,"EMP1.6"
78816,"EMP1.5"
78820,"EMP1.6"
78824,"EMP1.6"
78825,"EMP1.6"
78829,"EMP1.6"
78833,"EMP1.6"
78842,"EMP1.6"
78843,"EMP1.6"
78853,"EMP2.2"
78854,"EMP1.6"
78858,"EMP1.6"
78863,"EMP1.6"
78866,"EMP1.5"
78871,"EMP2.2"
78873,"EMP1.6"
78875,"EMP1.6"
78878,"EMP1.6"
78879,"EMP1.6"
78881,"EMP1.6"
78883,"EMP1.5"
78891,"EMP2.2"
78902,"EMP1.5"
78908,"EMP1.6"
78914,"EMP1.6"
78916,"EMP1.6"
78922,"EMP1.6"
78926,"EMP1.6"
78941,"EMP1.6"
78943,"EMP2.2"
78944,"EMP1.6"
78945,"EMP1.6"
78948,"EMP2.1"
78949,"EMP1.6"
78951,"EMP2.1"
78956,"EMP1.6"
78958,"EMP1.6"
78961,"EMP2.2"
78962,"EMP1.6"
78963,"EMP1.5"
78964,"EMP1.6"
78969,"EMP1.6"
78973,"EMP2.1"
78974,"EMP2.1"
78976,"EMP1.1"
78978,"EMP2.1"
78981,"EMP1.6"
78986,"EMP1.6"
78996,"EMP1.6"
79001,"EMP2.1"
79004,"EMP1.6"
79005,"EMP1.6"
79007,"EMP1.6"
79011,"EMP2.2"
79014,"EMP1.6"
79019,"EMP1.6"
79028,"EMP1.6"
79032,"EMP1.6"
79033,"EMP1.6"
79035,"EMP1.6"
79037,"EMP1.6"
79040,"EMP1.6"
79045,"EMP1.5"
79050,"EMP1.6"
79051,"EMP1.6"
79054,"EMP1.6"
79061,"EMP2.1"
79064,"EMP1.6"
79067,"EMP1.6"
79068,"EMP1.6"
79070,"EMP1.5"
79072,"EMP1.6"
79079,"EMP1.6"
79080,"EMP2.1"
79084,"EMP2.1"
79085,"EMP1.6"
79086,"EMP1.6"
79092,"EMP1.6"
79094,"EMP1.6"
79101,"EMP1.6"
79113,"EMP1.6"
79115,"EMP1.6"
79117,"EMP1.5"
79119,"EMP1.6"
79120,"EMP1.6"
79122,"EMP1.6"
79129,"EMP1.6"
79130,"EMP1.6"
79144,"EMP1.6"
79146,"EMP1.6"
79149,"EMP1.6"
79152,"EMP2.1"
79159,"EMP1.6"
79161,"EMP1.6"
79167,"EMP1.6"
79173,"EMP1.6"
79177,"EMP1.1"
79181,"EMP1.6"
79185,"EMP1.1"
79188,"EMP1.6"
79191,"EMP1.6"
79193,"EMP1.6"
79195,"EMP1.6"
79196,"EMP1.6"
79198,"EMP1.6"
79203,"EMP1.6"
79206,"EMP1.6"
79217,"EMP1.6"
79219,"EMP1.6"
79225,"EMP1.1"
79227,"EMP1.6"
79228,"EMP2.1"
79231,"EMP2.1"
79233,"EMP1.6"
79234,"EMP1.6"
79236,"EMP1.6"
79244,"EMP1.6"
79245,"EMP1.6"
79246,"EMP1.6"
79251,"EMP1.6"
79258,"EMP1.1"
79264,"EMP1.6"
79266,"EMP1.6"
79279,"EMP1.6"
79283,"EMP1.6"
79284,"EMP1.6"
79288,"EMP1.6"
79291,"EMP1.6"
79292,"EMP1.6"
79296,"EMP1.6"
79299,"EMP1.6"
79307,"EMP1.6"
79316,"EMP1.6"
79320,"EMP1.6"
79323,"EMP1.6"
79328,"EMP1.6"
79332,"EMP1.5"
79335,"EMP1.1"
79336,"EMP1.6"
79344,"EMP1.6"
79346,"EMP1.6"
79347,"EMP1.6"
79351,"EMP1.6"
79354,"EMP1.6"
79356,"EMP1.6"
79364,"EMP1.6"
79366,"EMP1.6"
79371,"EMP1.6"
79373,"EMP2.1"
79377,"EMP1.1"
79379,"EMP1.6"
79381,"EMP1.6"
79383,"EMP1.6"
79401,"EMP2.2"
79404,"EMP1.6"
79407,"EMP1.6"
79417,"EMP1.6"
79418,"EMP1.6"
79420,"EMP1.5"
79422,"EMP1.6"
79424,"EMP1.6"
79425,"EMP1.6"
79427,"EMP2.2"
79437,"EMP1.6"
79440,"EMP1.6"
79441,"EMP1.6"
79443,"EMP1.6"
79444,"EMP1.6"
79454,"EMP1.6"
79455,"EMP1.6"
79457,"EMP1.6"
79458,"EMP1.6"
79464,"EMP1.6"
79475,"EMP1.6"
79486,"EMP1.6"
79495,"EMP1.6"
79502,"EMP1.6"
79508,"EMP1.3"
79511,"EMP1.6"
79516,"EMP1.6"
79518,"EMP1.6"
79519,"EMP1.6"
79524,"EMP1.6"
79525,"EMP1.6"
79526,"EMP1.6"
79535,"EMP1.6"
79537,"EMP1.6"
79539,"EMP1.6"
79540,"EMP1.6"
79547,"EMP1.6"
79551,"EMP1.6"
79554,"EMP1.4"
79555,"EMP1.6"
79559,"EMP1.6"
79562,"EMP1.6"
79563,"EMP1.3"
79564,"EMP1.6"
79569,"EMP1.6"
79570,"EMP1.2"
79573,"EMP1.6"
79580,"EMP1.6"
79582,"EMP1.6"
79584,"EMP1.6"
79586,"EMP1.6"
79589,"EMP1.6"
79593,"EMP1.6"
79599,"EMP1.5"
79616,"EMP1.6"
79619,"EMP1.6"
79620,"EMP1.6"
79623,"EMP1.6"
79624,"EMP1.6"
79633,"EMP1.6"
79634,"EMP1.6"
79640,"EMP1.6"
79641,"EMP1.6"
79642,"EMP1.6"
79643,"EMP1.6"
79657,"EMP2.1"
79660,"EMP1.6"
79664,"EMP1.6"
79674,"EMP1.6"
79676,"EMP1.6"
79681,"EMP1.6"
79689,"EMP1.6"
79690,"EMP1.6"
79700,"EMP1.6"
79708,"EMP1.6"
79712,"EMP1.6"
79713,"EMP2.2"
79715,"EMP1.6"
79716,"EMP1.6"
79719,"EMP1.5"
79731,"EMP1.6"
79741,"EMP1.1"
79745,"EMP1.6"
79746,"EMP1.6"
79747,"EMP1.6"
79750,"EMP1.6"
79768,"EMP1.6"
79770,"EMP1.6"
79771,"EMP1.6"
79773,"EMP1.6"
79775,"EMP1.6"
79780,"EMP1.5"
79782,"EMP1.6"
79783,"EMP1.6"
79787,"EMP1.6"
79788,"EMP2.1"
79789,"EMP1.6"
79797,"EMP1.6"
79798,"EMP1.6"
79799,"EMP2.1"
79800,"EMP1.6"
79812,"EMP2.1"
79818,"EMP1.6"
79820,"EMP1.6"
79821,"EMP1.6"
79825,"EMP1.6"
79828,"EMP1.6"
79831,"EMP1.6"
79834,"EMP1.6"
79837,"EMP1.6"
79838,"EMP1.6"
79839,"EMP1.6"
79844,"EMP2.2"
79846,"EMP1.6"
79848,"EMP1.6"
79849,"EMP1.6"
79853,"EMP1.6"
79854,"EMP2.1"
79856,"EMP1.6"
79861,"EMP1.6"
79862,"EMP1.6"
79864,"EMP1.6"
79865,"EMP1.6"
79866,"EMP1.6"
79867,"EMP1.6"
79868,"EMP1.6"
79871,"EMP1.6"
79875,"EMP1.6"
79891,"EMP1.1"
79897,"EMP1.1"
79899,"EMP1.6"
79904,"EMP1.6"
79905,"EMP1.6"
79906,"EMP1.6"
79910,"EMP1.6"
79912,"EMP1.6"
79913,"EMP1.6"
79915,"EMP1.6"
79916,"EMP1.6"
79922,"EMP2.1"
79924,"EMP1.6"
79926,"EMP1.6"
79927,"EMP1.6"
79929,"EMP1.1"
79934,"EMP1.5"
79936,"EMP1.6"
79937,"EMP1.6"
79938,"EMP1.6"
79940,"EMP1.6"
79942,"EMP1.6"
79949,"EMP1.6"
79952,"EMP1.6"
79953,"EMP1.6"
79969,"EMP1.6"
79974,"EMP1.6"
79975,"EMP1.6"
79977,"EMP1.6"
79979,"EMP1.6"
79980,"EMP1.6"
79984,"EMP1.6"
79987,"EMP1.6"
79988,"EMP1.6"
79989,"EMP2.1"
79993,"EMP1.6"
79994,"EMP1.6"
79997,"EMP1.6"
79998,"EMP1.6"
79999,"EMP1.6"
80000,"EMP1.6"
80004,"EMP1.6"
80006,"EMP1.6"
80010,"EMP1.6"
80014,"EMP1.6"
80015,"EMP2.2"
80016,"EMP1.6"
80022,"EMP1.6"
80024,"EMP1.6"
80025,"EMP1.6"
80026,"EMP1.6"
80032,"EMP1.6"
80036,"EMP1.6"
80045,"EMP1.6"
80052,"EMP1.6"
80062,"EMP1.6"
80063,"EMP1.6"
80065,"EMP1.6"
80066,"EMP1.6"
80070,"EMP1.6"
80072,"EMP1.6"
80073,"EMP1.6"
80075,"EMP1.6"
80081,"EMP1.6"
80085,"EMP1.6"
80088,"EMP1.6"
80091,"EMP1.6"
80096,"EMP1.6"
80101,"EMP1.6"
80102,"EMP1.5"
80104,"EMP1.6"
80106,"EMP1.6"
80108,"EMP1.6"
80111,"EMP1.6"
80113,"EMP2.1"
80114,"EMP2.1"
80116,"EMP1.6"
80125,"EMP1.6"
80129,"EMP1.6"
80130,"EMP1.6"
80131,"EMP1.6"
80134,"EMP1.6"
80135,"EMP1.6"
80141,"EMP1.6"
80142,"EMP1.6"
80147,"EMP1.6"
80148,"EMP1.6"
80150,"EMP1.6"
80152,"EMP1.6"
80164,"EMP1.6"
80167,"EMP1.6"
80170,"EMP1.6"
80177,"EMP1.6"
80178,"EMP1.6"
80183,"EMP1.6"
80185,"EMP1.6"
80186,"EMP1.6"
80190,"EMP1.6"
80191,"EMP1.6"
80197,"EMP1.5"
80204,"EMP2.2"
80207,"EMP1.6"
80212,"EMP1.6"
80224,"EMP1.6"
80227,"EMP1.5"
80229,"EMP1.3"
80230,"EMP1.6"
80231,"EMP1.6"
80246,"EMP1.6"
80253,"EMP1.6"
80256,"EMP1.6"
80259,"EMP1.6"
80260,"EMP1.6"
80261,"EMP1.6"
80267,"EMP1.6"
80268,"EMP1.6"
80276,"EMP1.6"
80277,"EMP1.6"
80282,"EMP2.1"
80283,"EMP1.6"
80294,"EMP1.6"
80299,"EMP1.5"
80306,"EMP1.6"
80308,"EMP1.2"
80320,"EMP1.6"
80321,"EMP1.6"
80323,"EMP2.2"
80325,"EMP1.6"
80332,"EMP1.6"
80337,"EMP2.2"
80340,"EMP1.6"
80348,"EMP1.6"
80349,"EMP1.6"
80352,"EMP1.6"
80356,"EMP1.6"
80359,"EMP1.6"
80361,"EMP2.2"
80366,"EMP1.6"
80369,"EMP1.6"
80371,"EMP1.6"
80379,"EMP1.6"
80382,"EMP1.6"
80384,"EMP1.6"
80389,"EMP1.6"
80394,"EMP1.6"
80397,"EMP1.5"
80403,"EMP1.6"
80407,"EMP1.6"
80408,"EMP1.6"
80409,"EMP1.5"
80410,"EMP1.5"
80412,"EMP1.6"
80420,"EMP1.6"
80421,"EMP1.6"
80422,"EMP1.5"
80425,"EMP1.5"
80426,"EMP1.5"
80430,"EMP1.6"
80431,"EMP1.6"
80435,"EMP2.1"
80438,"EMP1.6"
80440,"EMP1.6"
80441,"EMP1.6"
80443,"EMP1.6"
80447,"EMP1.5"
80450,"EMP1.6"
80451,"EMP1.6"
80457,"EMP1.1"
80459,"EMP1.6"
80460,"EMP1.6"
80461,"EMP1.6"
80468,"EMP1.6"
80472,"EMP1.6"
80473,"EMP1.6"
80478,"EMP1.6"
80482,"EMP1.1"
80483,"EMP1.6"
80484,"EMP1.5"
80489,"EMP1.6"
80490,"EMP2.2"
80494,"EMP1.6"
80499,"EMP1.6"
80503,"EMP1.6"
80505,"EMP1.6"
80506,"EMP1.6"
80508,"EMP1.6"
80516,"EMP1.6"
80521,"EMP1.6"
80522,"EMP1.6"
80523,"EMP1.5"
80525,"EMP1.6"
80530,"EMP1.6"
80534,"EMP1.6"
80536,"EMP2.2"
80537,"EMP1.6"
80538,"EMP1.6"
80540,"EMP1.6"
80544,"EMP1.6"
80549,"EMP1.6"
80550,"EMP2.1"
80555,"EMP1.5"
80557,"EMP1.6"
80559,"EMP1.6"
80563,"EMP2.1"
80566,"EMP1.6"
80571,"EMP1.6"
80577,"EMP1.6"
80580,"EMP1.6"
80584,"EMP1.6"
80588,"EMP1.6"
80591,"EMP1.6"
80596,"EMP1.6"
80605,"EMP2.1"
80610,"EMP1.2"
80612,"EMP1.6"
80620,"EMP1.6"
80627,"EMP1.6"
80639,"EMP1.6"
80644,"EMP1.1"
80652,"EMP1.6"
80655,"EMP1.6"
80656,"EMP1.6"
80661,"EMP1.6"
80674,"EMP1.6"
80676,"EMP1.6"
80677,"EMP1.6"
80679,"EMP1.6"
80683,"EMP1.6"
80691,"EMP2.1"
80694,"EMP1.6"
80697,"EMP1.6"
80699,"EMP1.6"
80706,"EMP1.6"
80708,"EMP1.3"
80717,"EMP1.6"
80719,"EMP1.6"
80722,"EMP1.6"
80726,"EMP1.6"
80734,"EMP1.6"
80737,"EMP1.6"
80743,"EMP1.6"
80746,"EMP2.2"
80751,"EMP1.5"
80756,"EMP1.5"
80773,"EMP1.6"
80776,"EMP1.6"
80778,"EMP1.6"
80781,"EMP1.6"
80789,"EMP1.6"
80791,"EMP1.6"
80801,"EMP1.5"
80803,"EMP1.6"
80810,"EMP1.5"
80814,"EMP1.6"
80820,"EMP1.6"
80826,"EMP1.6"
80831,"EMP1.6"
80836,"EMP2.1"
80839,"EMP1.6"
80841,"EMP1.6"
80844,"EMP1.6"
80846,"EMP1.5"
80848,"EMP2.2"
80859,"EMP1.6"
80862,"EMP1.6"
80868,"EMP2.1"
80869,"EMP1.6"
80871,"EMP1.6"
80879,"EMP2.1"
80883,"EMP1.6"
80894,"EMP1.6"
80898,"EMP1.6"
80900,"EMP1.6"
80910,"EMP1.6"
80912,"EMP2.1"
80913,"EMP1.6"
80920,"EMP1.6"
80921,"EMP1.6"
80922,"EMP1.6"
80927,"EMP1.6"
80928,"EMP1.6"
80929,"EMP1.2"
80934,"EMP1.6"
80935,"EMP2.2"
80936,"EMP1.6"
80938,"EMP1.5"
80939,"EMP2.2"
80945,"EMP1.6"
80964,"EMP1.5"
80965,"EMP1.6"
80970,"EMP2.2"
80972,"EMP1.6"
80979,"EMP1.6"
80981,"EMP1.1"
80985,"EMP2.1"
80989,"EMP1.6"
80990,"EMP1.6"
80991,"EMP1.5"
80994,"EMP1.6"
81000,"EMP2.1"
81003,"EMP1.6"
81010,"EMP1.6"
81015,"EMP1.6"
81028,"EMP2.2"
81029,"EMP1.6"
81031,"EMP1.5"
81033,"EMP1.6"
81034,"EMP2.1"
81036,"EMP1.6"
81042,"EMP1.6"
81044,"EMP1.6"
81054,"EMP1.6"
81057,"EMP1.6"
81064,"EMP2.2"
81072,"EMP1.6"
81080,"EMP1.6"
81095,"EMP1.6"
81103,"EMP1.6"
81115,"EMP1.6"
81118,"EMP1.5"
81119,"EMP1.5"
81121,"EMP1.6"
81124,"EMP1.5"
81126,"EMP1.5"
81131,"EMP1.6"
81133,"EMP1.6"
81135,"EMP2.1"
81136,"EMP1.6"
81137,"EMP1.6"
81142,"EMP1.5"
81144,"EMP1.6"
81155,"EMP1.6"
81161,"EMP1.6"
81175,"EMP1.6"
81176,"EMP1.6"
81177,"EMP2.2"
81180,"EMP1.6"
81190,"EMP1.6"
81195,"EMP2.1"
81196,"EMP1.6"
81197,"EMP1.6"
81198,"EMP1.6"
81199,"EMP1.5"
81201,"EMP1.6"
81202,"EMP1.6"
81215,"EMP1.5"
81228,"EMP1.6"
81233,"EMP1.6"
81238,"EMP1.6"
81240,"EMP2.2"
81241,"EMP1.6"
81242,"EMP1.6"
81248,"EMP1.6"
81255,"EMP2.2"
81257,"EMP1.3"
81260,"EMP1.6"
81262,"EMP1.6"
81270,"EMP1.6"
81272,"EMP1.5"
81277,"EMP1.6"
81281,"EMP1.6"
81283,"EMP1.6"
81290,"EMP1.6"
81300,"EMP1.5"
81306,"EMP1.3"
81307,"EMP1.6"
81311,"EMP1.6"
81312,"EMP1.6"
81317,"EMP1.6"
81320,"EMP1.6"
81322,"EMP1.6"
81325,"EMP1.3"
81327,"EMP1.6"
81341,"EMP1.6"
81357,"EMP2.2"
81358,"EMP1.6"
81359,"EMP1.6"
81366,"EMP1.6"
81368,"EMP1.6"
81373,"EMP1.5"
